step,time_s,angle_q_deg,angle_th_deg,target_deg,error_q_deg,action_A,inference_ms
919,0.919000,17.507679,16.479679,17.682226,-0.174547,-2.703885,0.768491
920,0.920000,17.508082,16.477095,17.682226,-0.174144,-2.637346,0.778551
921,0.921000,17.508543,16.474341,17.682226,-0.173683,-2.567043,0.875360
922,0.922000,17.509064,16.471423,17.682226,-0.173162,-2.493166,0.783961
923,0.923000,17.509641,16.468343,17.682226,-0.172585,-2.415870,0.773721
924,0.924000,17.510273,16.465110,17.682226,-0.171953,-2.335339,0.764572
925,0.925000,17.510961,16.461729,17.682226,-0.171265,-2.251742,0.762811
926,0.926000,17.511700,16.458207,17.682226,-0.170526,-2.165208,0.773701
927,0.927000,17.512491,16.454547,17.682226,-0.169735,-2.075945,0.771072
928,0.928000,17.513331,16.450758,17.682226,-0.168895,-1.984034,0.780460
929,0.929000,17.514219,16.446846,17.682226,-0.168007,-1.889697,0.773991
930,0.930000,17.515153,16.442820,17.682226,-0.167073,-1.793183,0.770231
931,0.931000,17.516131,16.438682,17.682226,-0.166095,-1.694557,0.771241
932,0.932000,17.517152,16.434444,17.682226,-0.165074,-1.594031,0.774031
933,0.933000,17.518214,16.430111,17.682226,-0.164012,-1.491800,0.777532
934,0.934000,17.519316,16.425690,17.682226,-0.162910,-1.388035,0.774521
935,0.935000,17.520453,16.421187,17.682226,-0.161773,-1.282849,0.776381
936,0.936000,17.521624,16.416611,17.682226,-0.160602,-1.176411,0.773911
937,0.937000,17.522830,16.411970,17.682226,-0.159396,-1.068949,0.758382
938,0.938000,17.524066,16.407270,17.682226,-0.158160,-0.962014,0.868900
939,0.939000,17.525330,16.402520,17.682226,-0.156896,-0.857139,0.776421
940,0.940000,17.526619,16.397725,17.682226,-0.155607,-0.751999,0.915529
941,0.941000,17.527934,16.392895,17.682226,-0.154292,-0.646837,0.763211
942,0.942000,17.529271,16.388035,17.682226,-0.152955,-0.541153,0.768591
943,0.943000,17.530626,16.383153,17.682226,-0.151599,-0.435046,0.780501
944,0.944000,17.531999,16.378257,17.682226,-0.150227,-0.327907,0.776641
945,0.945000,17.533388,16.373352,17.682226,-0.148838,-0.220658,0.775851
946,0.946000,17.534789,16.368448,17.682226,-0.147436,-0.113358,0.769412
947,0.947000,17.536202,16.363550,17.682226,-0.146024,-0.005973,0.772881
948,0.948000,17.537622,16.358667,17.682226,-0.144604,0.100796,0.762551
949,0.949000,17.539050,16.353804,17.682226,-0.143176,0.206821,0.774661
950,0.950000,17.540481,16.348970,17.682226,-0.141745,0.311866,0.784331
951,0.951000,17.541913,16.344171,17.682226,-0.140313,0.415806,0.780261
952,0.952000,17.543344,16.339416,17.682226,-0.138882,0.518524,0.781141
953,0.953000,17.544774,16.334710,17.682226,-0.137452,0.619848,0.763911
954,0.954000,17.546198,16.330059,17.682226,-0.136028,0.719691,0.757021
955,0.955000,17.547615,16.325470,17.682226,-0.134611,0.817925,0.793651
956,0.956000,17.549024,16.320952,17.682226,-0.133202,0.914369,0.791191
957,0.957000,17.550420,16.316507,17.682226,-0.131806,1.008930,0.783201
958,0.958000,17.551803,16.312145,17.682226,-0.130422,1.109685,0.782531
959,0.959000,17.553170,16.307871,17.682226,-0.129056,1.238891,0.781020
960,0.960000,17.554520,16.303692,17.682226,-0.127706,1.360615,0.765261
961,0.961000,17.555850,16.299618,17.682226,-0.126376,1.471888,0.767761
962,0.962000,17.557158,16.295655,17.682226,-0.125068,1.576516,0.774641
963,0.963000,17.558444,16.291811,17.682226,-0.123782,1.675281,0.779481
964,0.964000,17.559704,16.288094,17.682226,-0.122522,1.771142,0.775431
965,0.965000,17.560937,16.284506,17.682226,-0.121289,1.862919,0.771441
966,0.966000,17.562143,16.281057,17.682226,-0.120083,1.948437,0.769021
967,0.967000,17.563316,16.277750,17.682226,-0.118910,2.027735,0.772901
968,0.968000,17.564458,16.274589,17.682226,-0.117768,2.100984,0.769911
969,0.969000,17.565568,16.271580,17.682226,-0.116658,2.168391,0.778941
970,0.970000,17.566640,16.268729,17.682226,-0.115586,2.230053,0.769562
971,0.971000,17.567679,16.266036,17.682226,-0.114547,2.287067,0.791241
972,0.972000,17.568677,16.263505,17.682226,-0.113548,2.340930,0.769021
973,0.973000,17.569639,16.261142,17.682226,-0.112587,2.388982,0.774521
974,0.974000,17.570559,16.258946,17.682226,-0.111667,2.431252,0.781851
975,0.975000,17.571439,16.256923,17.682226,-0.110787,2.467860,0.788801
976,0.976000,17.572275,16.255072,17.682226,-0.109951,2.498846,0.855440
977,0.977000,17.573069,16.253395,17.682226,-0.109157,2.524414,0.765872
978,0.978000,17.573819,16.251894,17.682226,-0.108407,2.544745,0.767121
979,0.979000,17.574522,16.250570,17.682226,-0.107704,2.559842,0.876820
980,0.980000,17.575182,16.249423,17.682226,-0.107044,2.569843,0.786431
981,0.981000,17.575795,16.248453,17.682226,-0.106431,2.574921,0.774861
982,0.982000,17.576360,16.247659,17.682226,-0.105866,2.575185,0.765911
983,0.983000,17.576879,16.247043,17.682226,-0.105347,2.570706,0.770781
984,0.984000,17.577350,16.246602,17.682226,-0.104876,2.561537,0.770911
985,0.985000,17.577772,16.246336,17.682226,-0.104454,2.547851,0.771311
986,0.986000,17.578148,16.246242,17.682226,-0.104078,2.529777,0.783561
987,0.987000,17.578472,16.246319,17.682226,-0.103754,2.507424,0.786581
988,0.988000,17.578750,16.246566,17.682226,-0.103476,2.480890,0.771372
989,0.989000,17.578979,16.246980,17.682226,-0.103247,2.450238,0.777601
990,0.990000,17.579158,16.247557,17.682226,-0.103068,2.415723,0.759201
991,0.991000,17.579292,16.248294,17.682226,-0.102934,2.377426,0.778841
992,0.992000,17.579375,16.249192,17.682226,-0.102851,2.335393,0.779381
993,0.993000,17.579411,16.250244,17.682226,-0.102815,2.289795,0.773272
994,0.994000,17.579399,16.251448,17.682226,-0.102827,2.240818,0.778521
995,0.995000,17.579341,16.252799,17.682226,-0.102885,2.188568,0.766561
996,0.996000,17.579237,16.254295,17.682226,-0.102989,2.133162,0.852970
997,0.997000,17.579087,16.255929,17.682226,-0.103139,2.074780,0.770561
998,0.998000,17.578890,16.257699,17.682226,-0.103336,2.013551,0.901770
999,0.999000,17.578650,16.259600,17.682226,-0.103576,1.949621,0.770831
1000,1.000000,17.578366,16.261625,-19.247459,36.825826,-102.519470,0.782081
1001,1.001000,17.578038,16.257792,-19.247459,36.825498,-102.475914,0.766471
1002,1.002000,17.577666,16.246549,-19.247459,36.825125,-102.477875,0.772332
1003,1.003000,17.577248,16.227686,-19.247459,36.824707,-102.480179,0.773261
1004,1.004000,17.576773,16.201332,-19.247459,36.824232,-102.482536,0.765881
1005,1.005000,17.576233,16.167672,-19.247459,36.823693,-102.484962,0.766361
1006,1.006000,17.575619,16.126862,-19.247459,36.823078,-102.487457,0.796491
1007,1.007000,17.574912,16.079020,-19.247459,36.822371,-102.490044,0.928800
1008,1.008000,17.574097,16.024235,-19.247459,36.821557,-102.492744,0.969039
1009,1.009000,17.573156,15.962570,-19.247459,36.820616,-102.495552,0.857340
1010,1.010000,17.572064,15.894072,-19.247459,36.819523,-102.498474,0.771091
1011,1.011000,17.570797,15.818776,-19.247459,36.818256,-102.501534,0.771761
1012,1.012000,17.569330,15.736710,-19.247459,36.816789,-102.504738,0.767282
1013,1.013000,17.567631,15.647897,-19.247459,36.815090,-102.508186,0.771621
1014,1.014000,17.565669,15.552358,-19.247459,36.813128,-102.511787,1.080927
1015,1.015000,17.563411,15.450108,-19.247459,36.810871,-102.515594,0.921679
1016,1.016000,17.560821,15.341163,-19.247459,36.808280,-102.519615,1.179846
1017,1.017000,17.557858,15.225537,-19.247459,36.805318,-102.523842,0.768741
1018,1.018000,17.554484,15.103244,-19.247459,36.801944,-102.528305,0.774391
1019,1.019000,17.550653,14.974295,-19.247459,36.798112,-102.533028,0.768901
1020,1.020000,17.546321,14.838706,-19.247459,36.793780,-102.538017,0.770531
1021,1.021000,17.541439,14.696486,-19.247459,36.788898,-102.543175,0.760892
1022,1.022000,17.535957,14.547649,-19.247459,36.783417,-102.547844,0.788661
1023,1.023000,17.529824,14.392204,-19.247459,36.777283,-102.552711,0.772081
1024,1.024000,17.522984,14.230166,-19.247459,36.770443,-102.558220,0.775781
1025,1.025000,17.515382,14.061544,-19.247459,36.762841,-102.564034,0.787491
1026,1.026000,17.506958,13.886350,-19.247459,36.754418,-102.570442,0.789271
1027,1.027000,17.497652,13.704594,-19.247459,36.745111,-102.577904,0.789451
1028,1.028000,17.487402,13.516289,-19.247459,36.734861,-102.585991,0.764701
1029,1.029000,17.476140,13.321442,-19.247459,36.723600,-102.596809,0.768842
1030,1.030000,17.463802,13.120067,-19.247459,36.711261,-102.608879,0.781781
1031,1.031000,17.450315,12.912172,-19.247459,36.697775,-102.621468,0.784441
1032,1.032000,17.435613,12.697767,-19.247459,36.683073,-102.635544,0.786311
1033,1.033000,17.419621,12.476862,-19.247459,36.667080,-102.653580,0.947209
1034,1.034000,17.402263,12.249466,-19.247459,36.649723,-102.670113,0.911809
1035,1.035000,17.383463,12.015588,-19.247459,36.630923,-102.683891,0.919539
1036,1.036000,17.363143,11.775238,-19.247459,36.610603,-102.696556,0.772361
1037,1.037000,17.341222,11.528423,-19.247459,36.588681,-102.706635,0.768931
1038,1.038000,17.317617,11.275153,-19.247459,36.565076,-102.712044,0.769002
1039,1.039000,17.292244,11.015439,-19.247459,36.539704,-102.709076,0.757981
1040,1.040000,17.265019,10.749289,-19.247459,36.512479,-102.695000,0.764091
1041,1.041000,17.235853,10.476713,-19.247459,36.483312,-102.648628,0.765102
1042,1.042000,17.204656,10.197723,-19.247459,36.452115,-102.525169,0.776411
1043,1.043000,17.171338,9.912336,-19.247459,36.418797,-102.209564,0.770441
1044,1.044000,17.135807,9.620582,-19.247459,36.383267,-101.361290,0.773251
1045,1.045000,17.097970,9.322521,-19.247459,36.345429,-99.000153,0.759622
1046,1.046000,17.057730,9.018310,-19.247459,36.305189,-93.724419,0.767061
1047,1.047000,17.014988,8.708297,-19.247459,36.262448,-83.489838,0.770041
1048,1.048000,16.969649,8.393156,-19.247459,36.217109,-68.618935,0.773431
1049,1.049000,16.921614,8.073905,-19.247459,36.169074,-55.526657,0.774871
1050,1.050000,16.870781,7.751530,-19.247459,36.118240,-46.863964,0.780881
1051,1.051000,16.817051,7.426734,-19.247459,36.064510,-39.620045,0.759411
1052,1.052000,16.760325,7.100043,-19.247459,36.007784,-35.071907,0.751601
1053,1.053000,16.700502,6.771786,-19.247459,35.947962,-28.520161,0.786941
1054,1.054000,16.637484,6.442352,-19.247459,35.884943,-21.607117,0.792101
1055,1.055000,16.571173,6.112176,-19.247459,35.818632,-15.904959,0.780581
1056,1.056000,16.501469,5.781638,-19.247459,35.748928,-10.937119,0.794680
1057,1.057000,16.428278,5.451062,-19.247459,35.675738,-3.750950,0.767082
1058,1.058000,16.351504,5.120890,-19.247459,35.598963,4.088902,0.755641
1059,1.059000,16.271053,4.791630,-19.247459,35.518512,13.077009,0.770751
1060,1.060000,16.186831,4.463875,-19.247459,35.434291,20.139132,0.774322
1061,1.061000,16.098751,4.138126,-19.247459,35.346210,31.079319,0.774221
1062,1.062000,16.006721,3.815075,-19.247459,35.254180,44.386875,0.774881
1063,1.063000,15.910656,3.495599,-19.247459,35.158115,59.046642,0.787181
1064,1.064000,15.810472,3.180694,-19.247459,35.057932,69.207237,0.762051
1065,1.065000,15.706090,2.871116,-19.247459,34.953549,77.763931,0.766422
1066,1.066000,15.597432,2.567454,-19.247459,34.844891,87.125343,0.767251
1067,1.067000,15.484425,2.270299,-19.247459,34.731884,95.949387,0.777621
1068,1.068000,15.366997,1.980215,-19.247459,34.614456,101.217918,0.774931
1069,1.069000,15.245085,1.697555,-19.247459,34.492544,104.124809,0.773611
1070,1.070000,15.118627,1.422487,-19.247459,34.366087,105.739815,0.770252
1071,1.071000,14.987564,1.155063,-19.247459,34.235024,106.601204,0.863220
1072,1.072000,14.851847,0.895274,-19.247459,34.099306,107.173561,0.765371
1073,1.073000,14.711423,0.643090,-19.247459,33.958883,107.547646,0.993649
1074,1.074000,14.566253,0.398474,-19.247459,33.813712,107.784447,0.762961
1075,1.075000,14.416292,0.161389,-19.247459,33.663752,107.946205,0.785991
1076,1.076000,14.261508,-0.068198,-19.247459,33.508968,108.054039,0.764411
1077,1.077000,14.101870,-0.290322,-19.247459,33.349329,108.127403,0.773802
1078,1.078000,13.937350,-0.505012,-19.247459,33.184810,108.180580,0.771821
1079,1.079000,13.767926,-0.712297,-19.247459,33.015386,108.227745,0.786911
1080,1.080000,13.593582,-0.912204,-19.247459,32.841041,108.279503,0.765201
1081,1.081000,13.414301,-1.104758,-19.247459,32.661761,108.323586,0.756651
1082,1.082000,13.230077,-1.289982,-19.247459,32.477537,108.356857,0.762621
1083,1.083000,13.040904,-1.467899,-19.247459,32.288364,108.381516,0.794341
1084,1.084000,12.846781,-1.638534,-19.247459,32.094240,108.398079,0.769461
1085,1.085000,12.647711,-1.801908,-19.247459,31.895171,108.405861,0.784061
1086,1.086000,12.443705,-1.958046,-19.247459,31.691164,108.406654,0.774881
1087,1.087000,12.234772,-2.106973,-19.247459,31.482231,108.411232,0.767022
1088,1.088000,12.020931,-2.248711,-19.247459,31.268390,108.414238,0.763741
1089,1.089000,11.802202,-2.383284,-19.247459,31.049662,108.412575,0.786941
1090,1.090000,11.578610,-2.510717,-19.247459,30.826070,108.404968,0.772811
1091,1.091000,11.350186,-2.631032,-19.247459,30.597645,108.385902,0.868970
1092,1.092000,11.116961,-2.744255,-19.247459,30.364420,108.357658,0.776102
1093,1.093000,10.878976,-2.850411,-19.247459,30.126435,108.320915,0.863110
1094,1.094000,10.636270,-2.949525,-19.247459,29.883730,108.271675,0.767451
1095,1.095000,10.388891,-3.041623,-19.247459,29.636350,108.206062,0.779811
1096,1.096000,10.136890,-3.126733,-19.247459,29.384349,108.121346,0.771881
1097,1.097000,9.880319,-3.204884,-19.247459,29.127778,108.012657,0.773731
1098,1.098000,9.619238,-3.276105,-19.247459,28.866697,107.876274,0.767512
1099,1.099000,9.353710,-3.340428,-19.247459,28.601170,107.700249,0.772931
1100,1.100000,9.083802,-3.397887,-19.247459,28.331261,107.449318,0.773561
1101,1.101000,8.809581,-3.448522,-19.247459,28.057041,107.060303,0.772011
1102,1.102000,8.531127,-3.492379,-19.247459,27.778586,106.506493,0.761802
1103,1.103000,8.248513,-3.529519,-19.247459,27.495972,105.687660,0.767821
1104,1.104000,7.961825,-3.560016,-19.247459,27.209285,104.487953,0.768981
1105,1.105000,7.671147,-3.583974,-19.247459,26.918606,102.624832,0.770201
1106,1.106000,7.376569,-3.601537,-19.247459,26.624029,99.793114,0.772531
1107,1.107000,7.078186,-3.612915,-19.247459,26.325645,95.563698,0.775541
1108,1.108000,6.776092,-3.618414,-19.247459,26.023552,90.038162,0.778111
1109,1.109000,6.470390,-3.618431,-19.247459,25.717850,85.594185,0.770511
1110,1.110000,6.161182,-3.613321,-19.247459,25.408642,82.794395,0.757701
1111,1.111000,5.848575,-3.603327,-19.247459,25.096035,80.136024,0.775262
1112,1.112000,5.532679,-3.588649,-19.247459,24.780138,77.351151,0.772981
1113,1.113000,5.213605,-3.569482,-19.247459,24.461064,74.427254,0.775511
1114,1.114000,4.891469,-3.546033,-19.247459,24.138928,71.247116,0.774331
1115,1.115000,4.566387,-3.518522,-19.247459,23.813847,67.804672,0.772401
1116,1.116000,4.238482,-3.487192,-19.247459,23.485941,65.087387,0.756882
1117,1.117000,3.907874,-3.452247,-19.247459,23.155333,63.231220,0.774871
1118,1.118000,3.574688,-3.413832,-19.247459,22.822147,61.347267,0.771211
1119,1.119000,3.239051,-3.372080,-19.247459,22.486510,59.644146,0.775271
1120,1.120000,2.901091,-3.327108,-19.247459,22.148551,58.178913,0.794301
1121,1.121000,2.560941,-3.279021,-19.247459,21.808400,56.589222,0.775212
1122,1.122000,2.218731,-3.227926,-19.247459,21.466191,55.231091,0.757241
1123,1.123000,1.874597,-3.173923,-19.247459,21.122057,53.952145,0.764551
1124,1.124000,1.528675,-3.117103,-19.247459,20.776134,52.939724,0.768521
1125,1.125000,1.181101,-3.057540,-19.247459,20.428561,52.007915,0.771521
1126,1.126000,0.832017,-2.995304,-19.247459,20.079476,51.220844,0.772131
1127,1.127000,0.481562,-2.930450,-19.247459,19.729021,50.389462,0.796021
1128,1.128000,0.129878,-2.863040,-19.247459,19.377337,49.439018,0.767231
1129,1.129000,-0.222891,-2.793139,-19.247459,19.024569,48.476994,0.908950
1130,1.130000,-0.576599,-2.720817,-19.247459,18.670860,47.319271,0.762221
1131,1.131000,-0.931102,-2.646156,-19.247459,18.316357,46.184269,0.962999
1132,1.132000,-1.286252,-2.569241,-19.247459,17.961207,45.133076,0.771831
1133,1.133000,-1.641901,-2.490150,-19.247459,17.605558,43.952087,0.766322
1134,1.134000,-1.997900,-2.408968,-19.247459,17.249560,42.425076,0.765091
1135,1.135000,-2.354099,-2.325799,-19.247459,16.893361,40.766552,0.772441
1136,1.136000,-2.710346,-2.240762,-19.247459,16.537114,38.781643,0.795281
1137,1.137000,-3.066491,-2.153995,-19.247459,16.180969,36.575916,0.772701
1138,1.138000,-3.422381,-2.065653,-19.247459,15.825078,34.447750,0.762332
1139,1.139000,-3.777865,-1.975889,-19.247459,15.469595,31.864326,0.757901
1140,1.140000,-4.132788,-1.884880,-19.247459,15.114672,28.726465,0.766891
1141,1.141000,-4.486998,-1.792839,-19.247459,14.760462,25.949766,0.769071
1142,1.142000,-4.840341,-1.699967,-19.247459,14.407118,22.964405,0.779161
1143,1.143000,-5.192664,-1.606468,-19.247459,14.054795,19.838934,0.779711
1144,1.144000,-5.543814,-1.512557,-19.247459,13.703645,16.249802,0.772001
1145,1.145000,-5.893638,-1.418474,-19.247459,13.353822,13.190024,0.759031
1146,1.146000,-6.241982,-1.324435,-19.247459,13.005477,9.388835,0.764882
1147,1.147000,-6.588696,-1.230688,-19.247459,12.658764,4.563753,0.772391
1148,1.148000,-6.933627,-1.137550,-19.247459,12.313833,0.055260,0.782401
1149,1.149000,-7.276625,-1.045332,-19.247459,11.970835,-4.175060,0.874240
1150,1.150000,-7.617540,-0.954329,-19.247459,11.629919,-7.302936,0.786341
1151,1.151000,-7.956224,-0.864760,-19.247459,11.291236,-10.303216,0.996989
1152,1.152000,-8.292528,-0.776819,-19.247459,10.954931,-12.459428,0.769441
1153,1.153000,-8.626309,-0.690646,-19.247459,10.621151,-16.169065,0.769161
1154,1.154000,-8.957420,-0.606456,-19.247459,10.290039,-19.968952,0.762491
1155,1.155000,-9.285720,-0.524491,-19.247459,9.961740,-23.623432,0.769352
1156,1.156000,-9.611067,-0.444992,-19.247459,9.636392,-27.642841,0.769521
1157,1.157000,-9.933323,-0.368218,-19.247459,9.314137,-31.404274,0.768201
1158,1.158000,-10.252350,-0.294419,-19.247459,8.995110,-34.742226,0.768851
1159,1.159000,-10.568012,-0.223813,-19.247459,8.679448,-38.122417,0.784352
1160,1.160000,-10.880179,-0.156615,-19.247459,8.367281,-44.697998,0.776471
1161,1.161000,-11.188718,-0.093220,-19.247459,8.058741,-51.699547,0.767491
1162,1.162000,-11.493503,-0.034095,-19.247459,7.753956,-58.668179,0.773151
1163,1.163000,-11.794410,0.020283,-19.247459,7.453049,-64.106529,0.765351
1164,1.164000,-12.091316,0.069529,-19.247459,7.156144,-70.336739,0.769812
1165,1.165000,-12.384102,0.113240,-19.247459,6.863357,-78.119072,0.772321
1166,1.166000,-12.672654,0.150923,-19.247459,6.574806,-84.558403,0.784461
1167,1.167000,-12.956859,0.182139,-19.247459,6.290600,-89.120819,0.775331
1168,1.168000,-13.236612,0.206577,-19.247459,6.010847,-92.178841,0.934059
1169,1.169000,-13.511806,0.224044,-19.247459,5.735653,-94.194565,0.758132
1170,1.170000,-13.782344,0.234437,-19.247459,5.465115,-95.628258,0.964029
1171,1.171000,-14.048129,0.237706,-19.247459,5.199330,-96.699982,0.775041
1172,1.172000,-14.309070,0.233825,-19.247459,4.938390,-97.518227,0.773631
1173,1.173000,-14.565080,0.222785,-19.247459,4.682380,-98.120415,0.785951
1174,1.174000,-14.816075,0.204587,-19.247459,4.431384,-98.536667,0.787241
1175,1.175000,-15.061979,0.179243,-19.247459,4.185480,-98.857040,0.765341
1176,1.176000,-15.302716,0.146767,-19.247459,3.944743,-99.097702,0.769911
1177,1.177000,-15.538216,0.107176,-19.247459,3.709244,-99.268669,0.766261
1178,1.178000,-15.768415,0.060491,-19.247459,3.479044,-99.376427,0.771221
1179,1.179000,-15.993250,0.006733,-19.247459,3.254209,-99.450493,0.771661
1180,1.180000,-16.212665,-0.054073,-19.247459,3.034795,-99.492638,0.775071
1181,1.181000,-16.426608,-0.121903,-19.247459,2.820851,-99.547493,0.773242
1182,1.182000,-16.635030,-0.196734,-19.247459,2.612430,-99.555916,0.776391
1183,1.183000,-16.837890,-0.278539,-19.247459,2.409570,-99.495049,0.774581
1184,1.184000,-17.035146,-0.367291,-19.247459,2.212314,-99.369698,0.770771
1185,1.185000,-17.226763,-0.462956,-19.247459,2.020696,-99.164268,0.778571
1186,1.186000,-17.412714,-0.565494,-19.247459,1.834746,-98.854927,0.769252
1187,1.187000,-17.592971,-0.674861,-19.247459,1.654489,-98.433075,0.771201
1188,1.188000,-17.767511,-0.791001,-19.247459,1.479948,-97.865944,0.773541
1189,1.189000,-17.936321,-0.913853,-19.247459,1.311138,-97.180191,0.772621
1190,1.190000,-18.099385,-1.043345,-19.247459,1.148075,-96.349915,0.773882
1191,1.191000,-18.256696,-1.179394,-19.247459,0.990763,-95.285728,0.760581
1192,1.192000,-18.408249,-1.321904,-19.247459,0.839210,-93.827461,0.771681
1193,1.193000,-18.554047,-1.470752,-19.247459,0.693413,-91.767273,0.766891
1194,1.194000,-18.694091,-1.625778,-19.247459,0.553368,-88.740990,0.777591
1195,1.195000,-18.828391,-1.786755,-19.247459,0.419068,-83.803642,0.783981
1196,1.196000,-18.956963,-1.953334,-19.247459,0.290496,-77.256950,0.773351
1197,1.197000,-19.079819,-2.125045,-19.247459,0.167640,-71.608780,0.767841
1198,1.198000,-19.196983,-2.301447,-19.247459,0.050477,-67.323349,0.764781
1199,1.199000,-19.308477,-2.482190,-19.247459,-0.061017,-65.225136,0.765231
1200,1.200000,-19.414331,-2.667083,-19.247459,-0.166872,-63.851940,0.768121
1201,1.201000,-19.514576,-2.856016,-19.247459,-0.267117,-62.597355,0.797391
1202,1.202000,-19.609246,-3.048907,-19.247459,-0.361787,-61.172791,0.784521
1203,1.203000,-19.698378,-3.245662,-19.247459,-0.450919,-59.500706,0.770011
1204,1.204000,-19.782014,-3.446170,-19.247459,-0.534555,-57.864326,0.766221
1205,1.205000,-19.860199,-3.650310,-19.247459,-0.612740,-56.579487,0.771091
1206,1.206000,-19.932982,-3.857981,-19.247459,-0.685522,-55.600361,0.911349
1207,1.207000,-20.000409,-4.069102,-19.247459,-0.752950,-54.133102,0.774781
1208,1.208000,-20.062540,-4.283569,-19.247459,-0.815081,-53.005798,0.953759
1209,1.209000,-20.119427,-4.501288,-19.247459,-0.871968,-51.984783,0.771262
1210,1.210000,-20.171132,-4.722177,-19.247459,-0.923672,-50.965931,0.770061
1211,1.211000,-20.217717,-4.946153,-19.247459,-0.970257,-49.965790,0.778471
1212,1.212000,-20.259249,-5.173136,-19.247459,-1.011790,-48.894497,0.783311
1213,1.213000,-20.295794,-5.403041,-19.247459,-1.048335,-47.885952,0.759701
1214,1.214000,-20.327425,-5.635785,-19.247459,-1.079966,-46.966579,0.772251
1215,1.215000,-20.354216,-5.871292,-19.247459,-1.106757,-46.038036,0.768512
1216,1.216000,-20.376242,-6.109486,-19.247459,-1.128783,-45.026897,0.771731
1217,1.217000,-20.393584,-6.350285,-19.247459,-1.146125,-43.906586,0.767621
1218,1.218000,-20.406322,-6.593601,-19.247459,-1.158863,-42.663372,0.782181
1219,1.219000,-20.414542,-6.839339,-19.247459,-1.167083,-41.297970,0.776071
1220,1.220000,-20.418328,-7.087391,-19.247459,-1.170869,-39.986130,0.760542
1221,1.221000,-20.417771,-7.337654,-19.247459,-1.170312,-38.550495,0.761211
1222,1.222000,-20.412961,-7.590019,-19.247459,-1.165502,-37.085148,0.766011
1223,1.223000,-20.403991,-7.844370,-19.247459,-1.156532,-35.981228,0.769551
1224,1.224000,-20.390959,-8.100617,-19.247459,-1.143500,-35.054096,0.795600
1225,1.225000,-20.373961,-8.358684,-19.247459,-1.126501,-34.303337,0.774101
1226,1.226000,-20.353096,-8.618510,-19.247459,-1.105637,-33.603741,0.859890
1227,1.227000,-20.328467,-8.880040,-19.247459,-1.081007,-32.797623,0.766331
1228,1.228000,-20.300176,-9.143213,-19.247459,-1.052717,-31.861511,0.859170
1229,1.229000,-20.268329,-9.407959,-19.247459,-1.020869,-30.846333,0.764302
1230,1.230000,-20.233032,-9.674201,-19.247459,-0.985572,-29.871189,0.774101
1231,1.231000,-20.194397,-9.941864,-19.247459,-0.946937,-28.745283,0.781351
1232,1.232000,-20.152531,-10.210861,-19.247459,-0.905072,-27.763298,0.777811
1233,1.233000,-20.107548,-10.481117,-19.247459,-0.860088,-26.747555,0.771771
1234,1.234000,-20.059559,-10.752553,-19.247459,-0.812099,-25.292488,0.770932
1235,1.235000,-20.008682,-11.025067,-19.247459,-0.761223,-23.622921,0.763401
1236,1.236000,-19.955033,-11.298537,-19.247459,-0.707573,-21.628265,0.778151
1237,1.237000,-19.898728,-11.572823,-19.247459,-0.651269,-19.697479,0.770361
1238,1.238000,-19.839888,-11.847779,-19.247459,-0.592428,-17.867302,0.784501
1239,1.239000,-19.778631,-12.123271,-19.247459,-0.531172,-16.730844,0.769712
1240,1.240000,-19.715080,-12.399204,-19.247459,-0.467620,-15.686020,0.765881
1241,1.241000,-19.649355,-12.675503,-19.247459,-0.401895,-14.388861,0.768891
1242,1.242000,-19.581579,-12.952083,-19.247459,-0.334119,-12.667893,0.767631
1243,1.243000,-19.511875,-13.228831,-19.247459,-0.264415,-10.305464,0.783012
1244,1.244000,-19.440371,-13.505587,-19.247459,-0.192912,-7.804920,0.778851
1245,1.245000,-19.367188,-13.782178,-19.247459,-0.119728,-4.851616,0.772151
1246,1.246000,-19.292453,-14.058396,-19.247459,-0.044994,-1.327523,0.766691
1247,1.247000,-19.216292,-14.333999,-19.247459,0.031168,2.859497,0.779781
1248,1.248000,-19.138830,-14.608701,-19.247459,0.108629,7.021657,0.774151
1249,1.249000,-19.060194,-14.882204,-19.247459,0.187265,10.597157,0.761382
1250,1.250000,-18.980512,-15.154250,-19.247459,0.266948,14.207462,0.768521
1251,1.251000,-18.899905,-15.424592,-19.247459,0.347554,17.503836,0.773951
1252,1.252000,-18.818505,-15.693003,-19.247459,0.428955,21.274708,0.769301
1253,1.253000,-18.736431,-15.959236,-19.247459,0.511028,26.692427,0.765511
1254,1.254000,-18.653814,-16.222946,-19.247459,0.593646,33.428772,0.784471
1255,1.255000,-18.570772,-16.483683,-19.247459,0.676687,39.402348,0.768831
1256,1.256000,-18.487432,-16.741028,-19.247459,0.760028,44.607944,0.778491
1257,1.257000,-18.403914,-16.994607,-19.247459,0.843545,48.733852,0.767721
1258,1.258000,-18.320340,-17.244134,-19.247459,0.927120,51.989063,0.764812
1259,1.259000,-18.236827,-17.489394,-19.247459,1.010632,55.572552,0.767461
1260,1.260000,-18.153494,-17.730167,-19.247459,1.093966,59.838413,0.781881
1261,1.261000,-18.070457,-17.966196,-19.247459,1.177002,64.751167,0.770481
1262,1.262000,-17.987831,-18.197169,-19.247459,1.259629,68.902222,0.777991
1263,1.263000,-17.905725,-18.422808,-19.247459,1.341734,73.159195,0.787791
1264,1.264000,-17.824251,-18.642839,-19.247459,1.423208,78.367294,0.918650
