time_from_target_start_s,wall_time_s,controller_clock_s,fault_code,armed,stop_request,policy_output_numeric,heartbeat,raw_candidate,statusword,controlword,drive_state_internal,mode_command,actual_torque_raw,ethercat_init,safe_command_raw,pre_integer_command_raw,pdo_command_int16_raw,mapping_error_raw,q_link_rad,dq_link_rad_s,theta_joint_rad,dtheta_joint_rad_s,external_target_rad,atomic_safe_applied_error_raw,atomic_applied_pdo_error_raw,atomic_chain_error_raw
0.2680000000000007,12.8250116,12.803,0,1,0,108.022972106934,12808,108.235298156738,4279,0,4,10,107,0,108.801887512207,108.865676879883,108,0,0.0580036485419258,0.537281184640776,0.0650024358866541,0.433893895593741,0.190405275441837,0,0.414093017578125,0.489608764648438
0.29499999999999993,12.849722,12.83,0,1,0,109.809188842773,12835,109.816383361816,4279,0,4,10,112,0,109.798728942871,109.799621582031,109,0,0.0694126306518253,0.47835663018094,0.0775273890197403,0.552664444272352,0.206556269621363,0,0.749404907226563,0.727981567382813
0.3200000000000003,12.8759176,12.855,0,1,0,109.021255493164,12860,108.745964050293,4279,0,4,10,96,0,107.908981323242,107.750938415527,107,0,0.0807257389624819,0.450596962231984,0.0936341872925395,0.661454033629781,0.223299184016527,0,0.455337524414063,0.171165466308594
0.3460000000000001,12.9010066,12.881,0,1,0,102.78076171875,12886,102.422004699707,4279,0,4,10,103,0,99.1848907470703,99.1848907470703,98,0,0.092326468670867,0.466036964421775,0.110761082789283,0.703467178097341,0.239341996494373,0,0.470672607421875,0.343612670898438
0.37100000000000044,12.9279573,12.906,0,1,0,82.0374908447266,12911,81.2760467529297,4279,0,4,10,77,0,79.3751068115234,79.124870300293,79,0,0.104598314973952,0.495647920647002,0.128793026950878,0.662119191057556,0.256601786226621,0,0.3974609375,0.302520751953125
0.3979999999999997,12.9533475,12.933,0,1,0,78.1111373901367,12938,77.8971328735352,4279,0,4,10,78,0,77.6299438476563,77.4262084960938,77,0,0.118404142064923,0.568492193789169,0.144784776664586,0.581520620570473,0.273152586637113,0,0.115615844726563,0.115615844726563
0.42300000000000004,12.9794414,12.958,0,1,0,70.4468231201172,12963,70.4013061523438,4279,0,4,10,75,0,69.4345016479492,69.6391754150391,69,0,0.134510940337722,0.690581972185413,0.159027788280104,0.511936056702353,0.289630491317249,0,0.231536865234375,0.231536865234375
0.44899999999999984,13.0052796,12.984,0,1,0,77.1742401123047,12989,78.8101043701172,4279,0,4,10,87,0,82.8517837524414,82.8517837524414,83,0,0.153206331190078,0.750564281446088,0.171675459876222,0.486289560737447,0.305401792309349,0,0.0676345825195313,0.0676345825195313
0.47499999999999964,13.0321984,13.01,0,1,0,92.3195495605469,13016,92.4918212890625,4279,0,4,10,87,0,92.8868865966797,92.9588317871094,92,0,0.172668712436377,0.761936389795181,0.18564235494992,0.543441009452152,0.322350044400615,0,0.75164794921875,0.867935180664063
0.5079999999999991,13.0633227,13.043,0,1,0,94.6864624023438,13048,94.6040878295898,4279,0,4,10,92,0,94.3979644775391,94.4490966796875,94,0,0.196061919451634,0.799912760413861,0.203168085451514,0.588230323828355,0.341694450061353,0,0.282424926757813,0.282424926757813
0.5399999999999991,13.0955662,13.075,0,1,0,92.745246887207,13080,92.6237182617188,4279,0,4,10,85,0,92.1493072509766,92.1268997192383,92,0,0.220605612057804,0.805428129488121,0.223102165790088,0.643645827503718,0.362144264139648,0,0.260704040527344,0.359634399414063
0.5700000000000003,13.1279042,13.105,0,1,0,86.7471160888672,13110,86.2136764526367,4279,0,4,10,84,0,84.5357437133789,84.3372192382813,84,0,0.245532799860945,0.852549677250664,0.244087022968363,0.665860750485734,0.381825788964419,0,0.26251220703125,0.416854858398438
0.5969999999999995,13.1552038,13.132,0,1,0,89.58740234375,13139,90.1237335205078,4279,0,4,10,87,0,92.2380676269531,92.2380676269531,92,0,0.268734259277716,0.794557777684531,0.262548481750567,0.660637680442505,0.398312336687198,0,0.334365844726563,0.415504455566406
0.625,13.1803498,13.16,0,1,0,94.2129211425781,13165,94.0099945068359,4279,0,4,10,85,0,92.2701110839844,92.2701110839844,92,0,0.285799795542944,0.741196821112908,0.279928484077311,0.721707479120198,0.414079985745368,0,0.859268188476563,0.859268188476563
0.6500000000000004,13.2055517,13.185,0,1,0,89.499267578125,13190,89.381217956543,4279,0,4,10,85,0,89.012939453125,89.0424499511719,88,0,0.302577710410443,0.674255356102719,0.298106156413756,0.733181230802188,0.429137026149292,0,0.881393432617188,0.881393432617188
0.6750000000000007,13.2324835,13.21,0,1,0,80.703727722168,13217,80.1701965332031,4279,0,4,10,84,0,76.5128479003906,77.4282836914063,77,0,0.318780382482485,0.666662186314568,0.317733440594753,0.759305171136248,0.445279591166804,0,0.608230590820313,0.608230590820313
0.702,13.2578312,13.237,0,1,0,71.3462753295898,13242,72.257453918457,4279,0,4,10,73,0,71.8225936889648,70.2614440917969,67,0,0.336804656740141,0.744396749035104,0.334415481663009,0.638937367189271,0.460112251987308,0,0.801963806152344,0.943023681640625
0.7279999999999998,13.2822919,13.263,0,1,0,66.3583984375,13267,67.1687850952148,4279,0,4,10,61,0,68.9601364135742,70.1328430175781,70,0,0.355691795190983,0.797021631985899,0.349486842903986,0.572343496737346,0.474831386994441,0,0.814605712890625,0.814605712890625
0.7520000000000007,13.3079374,13.287,0,1,0,83.3073577880859,13292,85.3321914672852,4279,0,4,10,75,0,87.4557266235352,87.8890533447266,87,0,0.373236700452425,0.734676686139323,0.363860242886474,0.59940797593174,0.489433364461888,0,0.262672424316406,0.274246215820313
0.7789999999999999,13.334472,13.314,0,1,0,88.1979598999023,13318,88.2822570800781,4279,0,4,10,87,0,88.646728515625,88.9219665527344,88,0,0.390493984316139,0.657877789445138,0.381025487902914,0.656746688065084,0.50449126779925,0,0.582496643066406,0.582496643066406
0.8040000000000003,13.3594506,13.339,0,1,0,89.9932403564453,13344,89.294303894043,4279,0,4,10,103,0,87.3254089355469,86.4323348999023,85,0,0.404012190009381,0.590965989107417,0.397975975609051,0.695246205990145,0.518843104301519,0,0.48516845703125,0.456192016601563
0.8290000000000006,13.3836907,13.364,0,1,0,72.3506927490234,13368,71.6277313232422,4279,0,4,10,73,0,70.1026458740234,69.4613800048828,68,0,0.417913890899594,0.590251732033209,0.415148890529431,0.661293654260305,0.533066924031418,0,0.133438110351563,0.600234985351563
0.8529999999999998,13.4088076,13.388,0,1,0,60.6597366333008,13394,60.3861808776855,4279,0,4,10,59,0,58.6289405822754,58.3749046325684,58,0,0.433828941573908,0.691766757811763,0.429936465324648,0.581076855102083,0.547159217474264,0,0.294948577880859,0.219387054443359
0.879999999999999,13.4355409,13.415,0,1,0,60.0046005249023,13420,60.58203125,4279,0,4,10,52,0,65.8866424560547,66.5642776489258,66,0,0.453003701422478,0.738983293928982,0.444271515787439,0.49732027903184,0.562227155249911,0,0.898719787597656,0.898719787597656
0.9049999999999994,13.46115,13.44,0,1,0,86.5763397216797,13445,87.8397369384766,4279,0,4,10,85,0,89.193489074707,89.3433685302734,89,0,0.469589868691492,0.68838704518032,0.457149284501739,0.558667994770076,0.57603477472015,0,0.572273254394531,0.473457336425781
0.9309999999999992,13.4862374,13.466,0,1,0,87.0814056396484,13470,86.7883605957031,4279,0,4,10,84,0,85.9011154174805,85.7769393920898,85,0,0.484162686176406,0.59462837202426,0.473010645848477,0.640030488067737,0.589700266229119,0,0.714179992675781,0.154983520507813
0.9559999999999995,13.5120635,13.491,0,1,0,77.4644927978516,13496,76.1339569091797,4279,0,4,10,73,0,71.9009094238281,71.1430816650391,71,0,0.498064387066619,0.560958780274291,0.489355211143398,0.657074449133574,0.603220258021271,0,0.541282653808594,0.0688705444335938
0.9819999999999993,13.5370372,13.517,0,1,0,65.0429229736328,13521,65.4765625,4279,0,4,10,61,0,66.1175537109375,65.8896026611328,65,0,0.511582592759861,0.550878300093245,0.505661426918623,0.59284398458334,0.617123117920536,0,0.154182434082031,0.203170776367188
1.0079999999999991,13.5632381,13.543,0,1,0,61.4396171569824,13548,61.0078544616699,4279,0,4,10,57,0,57.9871597290039,57.3476524353027,56,0,0.526251284044018,0.636964643872375,0.520096186132627,0.531366847910022,0.630861287303946,0,0.194408416748047,0.157352447509766
1.0329999999999995,13.5875876,13.568,0,1,0,55.9334564208984,13572,56.4650955200195,4279,0,4,10,54,0,60.1558494567871,60.9198265075684,61,0,0.542549829915303,0.67703835341888,0.532038226566316,0.474453278050987,0.643912341055327,0,0.677970886230469,0.677970886230469
1.0570000000000004,13.6123315,13.592,0,1,0,76.6386108398438,13597,77.7304382324219,4279,0,4,10,73,0,81.536506652832,81.536506652832,82,0,0.557410268797945,0.637781797971229,0.543451043628186,0.499664106474256,0.656291922396314,0,0.776809692382813,0.893081665039063
1.0820000000000007,13.6384812,13.617,0,1,0,84.1060638427734,13621,83.7615661621094,4279,0,4,10,77,0,81.8318939208984,81.2810287475586,80,0,0.570736726892701,0.549891805910761,0.557893472746129,0.596719087159499,0.669028586568234,0,0.895431518554688,0.221511840820313
1.109,13.6658564,13.644,0,1,0,68.2858734130859,13648,67.7666320800781,4279,0,4,10,71,0,65.3577270507813,65.0739898681641,65,0,0.584830175381401,0.532366802837487,0.574705902181356,0.582561803349449,0.683596105981134,0,0.0572433471679688,0.559268951416016
1.1349999999999998,13.6913832,13.67,0,1,0,59.9730949401855,13675,59.9736061096191,4279,0,4,10,59,0,59.3234214782715,59.3399658203125,59,0,0.598540128673129,0.526647611721046,0.589347748801724,0.544780851195128,0.695972329682098,0,0.597019195556641,0.713062286376953
1.161999999999999,13.7192265,13.697,0,1,0,59.5383834838867,13702,59.7325553894043,4279,0,4,10,59,0,59.4205589294434,59.2980804443359,59,0,0.611674839169399,0.558339898080362,0.602256197131782,0.489273216088236,0.709629689895827,0,0.393447875976563,0.437503814697266
1.1929999999999996,13.7492625,13.728,0,1,0,59.5336952209473,13733,59.3996505737305,4279,0,4,10,56,0,58.6180877685547,58.4414100646973,58,0,0.629794987226299,0.605254330838079,0.618033189535185,0.47421912681898,0.724018740819171,0,0.826908111572266,0.835796356201172
1.2240000000000002,13.7793889,13.759,0,1,0,64.5170364379883,13764,65.7266082763672,4279,0,4,10,57,0,68.8141250610352,69.1743774414063,69,0,0.646381154495312,0.563882550224548,0.631532220468579,0.465048385264595,0.738150551331404,0,0.796463012695313,0.329559326171875
1.254999999999999,13.8097045,13.79,0,1,0,75.7260589599609,13794,75.4523620605469,4279,0,4,10,75,0,74.3909149169922,74.3909149169922,73,0,0.66076222438174,0.484746181270793,0.646956397290769,0.534625131545226,0.752020100467539,0,0.797943115234375,0.797943115234375
1.286999999999999,13.8436553,13.822,0,1,0,54.685920715332,13828,53.7296981811523,4279,0,4,10,50,0,52.7917022705078,52.570369720459,52,0,0.676389653658325,0.503425485568869,0.665364166745397,0.51017123933218,0.767415660034841,0,0.376495361328125,0.376495361328125
1.3130000000000006,13.8695225,13.848,0,1,0,49.8191909790039,13853,50.0771827697754,4279,0,4,10,50,0,50.4960517883301,50.6914482116699,50,0,0.689236742756867,0.512085719051925,0.677827760646968,0.458491449840608,0.778952798403488,0,0.798763275146484,0.897975921630859
1.3390000000000004,13.8946227,13.874,0,1,0,53.4771537780762,13879,53.5457954406738,4279,0,4,10,56,0,54.2527313232422,54.2527313232422,54,0,0.701508589059952,0.513447642307256,0.688826402896108,0.426584618566835,0.789850198893559,0,0.108264923095703,0.108264923095703
1.363999999999999,13.9209257,13.899,0,1,0,61.5349388122559,13904,62.0141525268555,4279,0,4,10,64,0,64.7847747802734,65.2491760253906,65,0,0.713109318768337,0.476366286192956,0.700108831591007,0.423006017495823,0.801400418603151,0,0.304977416992188,0.0883026123046875
1.3949999999999996,13.9508829,13.93,0,1,0,56.0088996887207,13934,55.3743629455566,4279,0,4,10,56,0,53.4059104919434,53.4751129150391,53,0,0.728257379048708,0.487968358810349,0.713093978960459,0.457551851108406,0.813963355316626,0,0.793895721435547,0.956256866455078
