step,time(s),angle(deg),motor_angle(deg),target(deg),error(deg),action,reward
5467,5.467000,90.568138,94.728416,90.000000,0.568142,0.000148,0.993565
5468,5.468000,90.568138,94.728424,90.000000,0.568142,0.000110,0.993565
5469,5.469000,90.568138,94.728424,90.000000,0.568142,-0.000454,0.993565
5470,5.470000,90.568138,94.728424,90.000000,0.568142,-0.000428,0.993565
5471,5.471000,90.568138,94.728424,90.000000,0.568142,-0.000333,0.993565
5472,5.472000,90.568138,94.728416,90.000000,0.568142,-0.000340,0.993565
5473,5.473000,90.568138,94.728416,90.000000,0.568142,0.000279,0.993565
5474,5.474000,90.568138,94.728416,90.000000,0.568142,0.000283,0.993565
5475,5.475000,90.568138,94.728416,90.000000,0.568142,0.000230,0.993565
5476,5.476000,90.568138,94.728416,90.000000,0.568142,0.000193,0.993565
5477,5.477000,90.568138,94.728416,90.000000,0.568142,0.000170,0.993565
5478,5.478000,90.568138,94.728424,90.000000,0.568142,0.000131,0.993565
5479,5.479000,90.568138,94.728424,90.000000,0.568142,-0.000470,0.993565
5480,5.480000,90.568138,94.728424,90.000000,0.568142,-0.000389,0.993565
5481,5.481000,90.568138,94.728416,90.000000,0.568142,-0.000378,0.993565
5482,5.482000,90.568138,94.728416,90.000000,0.568142,0.000268,0.993565
5483,5.483000,90.568138,94.728416,90.000000,0.568142,0.000256,0.993565
5484,5.484000,90.568138,94.728416,90.000000,0.568142,0.000218,0.993565
5485,5.485000,90.568138,94.728416,90.000000,0.568142,0.000175,0.993565
5486,5.486000,90.568138,94.728416,90.000000,0.568142,0.000149,0.993565
5487,5.487000,90.568138,94.728416,90.000000,0.568142,0.000130,0.993565
5488,5.488000,90.568138,94.728424,90.000000,0.568142,0.000105,0.993565
5489,5.489000,90.568138,94.728424,90.000000,0.568142,-0.000462,0.993565
5490,5.490000,90.568138,94.728424,90.000000,0.568142,-0.000399,0.993565
5491,5.491000,90.568138,94.728416,90.000000,0.568142,-0.000384,0.993565
5492,5.492000,90.568138,94.728416,90.000000,0.568142,0.000247,0.993565
5493,5.493000,90.568138,94.728416,90.000000,0.568142,0.000224,0.993565
5494,5.494000,90.568138,94.728416,90.000000,0.568142,0.000205,0.993565
5495,5.495000,90.568138,94.728416,90.000000,0.568142,0.000164,0.993565
5496,5.496000,90.568138,94.728416,90.000000,0.568142,0.000141,0.993565
5497,5.497000,90.568138,94.728424,90.000000,0.568142,0.000105,0.993565
5498,5.498000,90.568138,94.728424,90.000000,0.568142,-0.000471,0.993565
5499,5.499000,90.568138,94.728416,90.000000,0.568142,-0.000386,0.993565
5500,5.500000,90.568138,94.728416,90.000000,0.568142,0.000207,0.993565
5501,5.501000,90.568138,94.728416,90.000000,0.568142,0.000192,0.993565
5502,5.502000,90.568138,94.728416,90.000000,0.568142,0.000162,0.993565
5503,5.503000,90.568138,94.728416,90.000000,0.568142,0.000145,0.993565
5504,5.504000,90.568138,94.728424,90.000000,0.568142,0.000139,0.993565
5505,5.505000,90.568138,94.728424,90.000000,0.568142,-0.000464,0.993565
5506,5.506000,90.568138,94.728424,90.000000,0.568142,-0.000390,0.993565
5507,5.507000,90.568138,94.728416,90.000000,0.568142,-0.000370,0.993565
5508,5.508000,90.568138,94.728416,90.000000,0.568142,0.000241,0.993565
5509,5.509000,90.568138,94.728416,90.000000,0.568142,0.000237,0.993565
5510,5.510000,90.568138,94.728416,90.000000,0.568142,0.000196,0.993565
5511,5.511000,90.568138,94.728416,90.000000,0.568142,0.000189,0.993565
5512,5.512000,90.568138,94.728416,90.000000,0.568142,0.000152,0.993565
5513,5.513000,90.568138,94.728416,90.000000,0.568142,0.000126,0.993565
5514,5.514000,90.568138,94.728416,90.000000,0.568142,0.000118,0.993565
5515,5.515000,90.568138,94.728416,90.000000,0.568142,0.000091,0.993565
5516,5.516000,90.568138,94.728424,90.000000,0.568142,0.000088,0.993565
5517,5.517000,90.568138,94.728424,90.000000,0.568142,-0.000518,0.993565
5518,5.518000,90.568138,94.728424,90.000000,0.568142,-0.000416,0.993565
5519,5.519000,90.568138,94.728424,90.000000,0.568142,-0.000388,0.993565
5520,5.520000,90.568138,94.728416,90.000000,0.568142,-0.000344,0.993565
5521,5.521000,90.568138,94.728416,90.000000,0.568142,0.000253,0.993565
5522,5.522000,90.568138,94.728416,90.000000,0.568142,0.000252,0.993565
5523,5.523000,90.568138,94.728416,90.000000,0.568142,0.000250,0.993565
5524,5.524000,90.568138,94.728416,90.000000,0.568142,0.000216,0.993565
5525,5.525000,90.568138,94.728416,90.000000,0.568142,0.000174,0.993565
5526,5.526000,90.568138,94.728416,90.000000,0.568142,0.000152,0.993565
5527,5.527000,90.568138,94.728416,90.000000,0.568142,0.000119,0.993565
5528,5.528000,90.568138,94.728416,90.000000,0.568142,0.000124,0.993565
5529,5.529000,90.568138,94.728416,90.000000,0.568142,0.000101,0.993565
5530,5.530000,90.568138,94.728424,90.000000,0.568142,0.000079,0.993565
5531,5.531000,90.568138,94.728424,90.000000,0.568142,-0.000507,0.993565
5532,5.532000,90.568138,94.728424,90.000000,0.568142,-0.000430,0.993565
5533,5.533000,90.568138,94.728416,90.000000,0.568142,-0.000351,0.993565
5534,5.534000,90.568138,94.728416,90.000000,0.568142,0.000268,0.993565
5535,5.535000,90.568138,94.728416,90.000000,0.568142,0.000233,0.993565
5536,5.536000,90.568138,94.728416,90.000000,0.568142,0.000226,0.993565
5537,5.537000,90.568138,94.728416,90.000000,0.568142,0.000151,0.993565
5538,5.538000,90.568138,94.728416,90.000000,0.568142,0.000147,0.993565
5539,5.539000,90.568138,94.728424,90.000000,0.568142,0.000137,0.993565
5540,5.540000,90.568138,94.728424,90.000000,0.568142,-0.000457,0.993565
5541,5.541000,90.568138,94.728424,90.000000,0.568142,-0.000377,0.993565
5542,5.542000,90.568138,94.728424,90.000000,0.568142,-0.000350,0.993565
5543,5.543000,90.568138,94.728416,90.000000,0.568142,-0.000312,0.993565
5544,5.544000,90.568138,94.728416,90.000000,0.568142,0.000280,0.993565
5545,5.545000,90.568138,94.728416,90.000000,0.568142,0.000270,0.993565
5546,5.546000,90.568138,94.728416,90.000000,0.568142,0.000264,0.993565
5547,5.547000,90.568138,94.728416,90.000000,0.568142,0.000240,0.993565
5548,5.548000,90.568138,94.728416,90.000000,0.568142,0.000191,0.993565
5549,5.549000,90.568138,94.728416,90.000000,0.568142,0.000165,0.993565
5550,5.550000,90.568138,94.728416,90.000000,0.568142,0.000136,0.993565
5551,5.551000,90.568138,94.728424,90.000000,0.568142,0.000110,0.993565
5552,5.552000,90.568138,94.728424,90.000000,0.568142,-0.000451,0.993565
5553,5.553000,90.568138,94.728424,90.000000,0.568142,-0.000390,0.993565
5554,5.554000,90.568138,94.728424,90.000000,0.568142,-0.000336,0.993565
5555,5.555000,90.568138,94.728416,90.000000,0.568142,-0.000324,0.993565
5556,5.556000,90.568138,94.728416,90.000000,0.568142,0.000309,0.993565
5557,5.557000,90.568138,94.728416,90.000000,0.568142,0.000293,0.993565
5558,5.558000,90.568138,94.728416,90.000000,0.568142,0.000265,0.993565
5559,5.559000,90.568138,94.728416,90.000000,0.568142,0.000217,0.993565
5560,5.560000,90.568138,94.728416,90.000000,0.568142,0.000182,0.993565
5561,5.561000,90.568138,94.728424,90.000000,0.568142,0.000168,0.993565
5562,5.562000,90.568138,94.728424,90.000000,0.568142,-0.000457,0.993565
5563,5.563000,90.568138,94.728424,90.000000,0.568142,-0.000365,0.993565
5564,5.564000,90.568138,94.728424,90.000000,0.568142,-0.000298,0.993565
5565,5.565000,90.568138,94.728416,90.000000,0.568142,-0.000299,0.993565
5566,5.566000,90.568138,94.728416,90.000000,0.568142,0.000322,0.993565
5567,5.567000,90.568138,94.728416,90.000000,0.568142,0.000344,0.993565
5568,5.568000,90.568138,94.728416,90.000000,0.568142,0.000278,0.993565
5569,5.569000,90.568138,94.728416,90.000000,0.568142,0.000247,0.993565
5570,5.570000,90.568138,94.728424,90.000000,0.568142,0.000182,0.993565
5571,5.571000,90.568138,94.728424,90.000000,0.568142,-0.000411,0.993565
5572,5.572000,90.568138,94.728424,90.000000,0.568142,-0.000316,0.993565
5573,5.573000,90.568138,94.728424,90.000000,0.568142,-0.000291,0.993565
5574,5.574000,90.568138,94.728416,90.000000,0.568142,-0.000281,0.993565
5575,5.575000,90.568138,94.728416,90.000000,0.568142,0.000343,0.993565
5576,5.576000,90.568138,94.728416,90.000000,0.568142,0.000315,0.993565
5577,5.577000,90.568138,94.728416,90.000000,0.568142,0.000263,0.993565
5578,5.578000,90.568138,94.728416,90.000000,0.568142,0.000260,0.993565
5579,5.579000,90.568138,94.728424,90.000000,0.568142,0.000193,0.993565
5580,5.580000,90.568138,94.728424,90.000000,0.568142,-0.000399,0.993565
5581,5.581000,90.568138,94.728424,90.000000,0.568142,-0.000337,0.993565
5582,5.582000,90.568138,94.728424,90.000000,0.568142,-0.000263,0.993565
5583,5.583000,90.568138,94.728424,90.000000,0.568142,-0.000237,0.993565
5584,5.584000,90.568138,94.728416,90.000000,0.568142,-0.000204,0.993565
5585,5.585000,90.568138,94.728416,90.000000,0.568142,0.000374,0.993565
5586,5.586000,90.568138,94.728416,90.000000,0.568142,0.000346,0.993565
5587,5.587000,90.568138,94.728416,90.000000,0.568142,0.000302,0.993565
5588,5.588000,90.568138,94.728416,90.000000,0.568142,0.000285,0.993565
5589,5.589000,90.568138,94.728424,90.000000,0.568142,0.000221,0.993565
5590,5.590000,90.568138,94.728424,90.000000,0.568142,-0.000350,0.993565
5591,5.591000,90.568138,94.728424,90.000000,0.568142,-0.000344,0.993565
5592,5.592000,90.568138,94.728424,90.000000,0.568142,-0.000266,0.993565
5593,5.593000,90.568138,94.728424,90.000000,0.568142,-0.000219,0.993565
5594,5.594000,90.568138,94.728424,90.000000,0.568142,-0.000202,0.993565
5595,5.595000,90.568138,94.728416,90.000000,0.568142,-0.000194,0.993565
5596,5.596000,90.568138,94.728416,90.000000,0.568142,0.000392,0.993565
5597,5.597000,90.568138,94.728416,90.000000,0.568142,0.000401,0.993565
5598,5.598000,90.568138,94.728416,90.000000,0.568142,0.000319,0.993565
5599,5.599000,90.568138,94.728424,90.000000,0.568142,0.000288,0.993565
5600,5.600000,90.568138,94.728424,90.000000,0.568142,-0.000319,0.993565
5601,5.601000,90.568138,94.728424,90.000000,0.568142,-0.000256,0.993565
5602,5.602000,90.568138,94.728424,90.000000,0.568142,-0.000211,0.993565
5603,5.603000,90.568138,94.728424,90.000000,0.568142,-0.000193,0.993565
5604,5.604000,90.568138,94.728416,90.000000,0.568142,-0.000197,0.993565
5605,5.605000,90.568138,94.728416,90.000000,0.568142,0.000429,0.993565
5606,5.606000,90.568138,94.728416,90.000000,0.568142,0.000395,0.993565
5607,5.607000,90.568138,94.728424,90.000000,0.568142,0.000320,0.993565
5608,5.608000,90.568138,94.728424,90.000000,0.568142,-0.000307,0.993565
5609,5.609000,90.568138,94.728424,90.000000,0.568142,-0.000233,0.993565
5610,5.610000,90.568138,94.728424,90.000000,0.568142,-0.000194,0.993565
5611,5.611000,90.568138,94.728424,90.000000,0.568142,-0.000189,0.993565
5612,5.612000,90.568138,94.728416,90.000000,0.568142,-0.000191,0.993565
5613,5.613000,90.568138,94.728416,90.000000,0.568142,0.000456,0.993565
5614,5.614000,90.568138,94.728416,90.000000,0.568142,0.000398,0.993565
5615,5.615000,90.568138,94.728424,90.000000,0.568142,0.000340,0.993565
5616,5.616000,90.568138,94.728424,90.000000,0.568142,-0.000283,0.993565
5617,5.617000,90.568138,94.728424,90.000000,0.568142,-0.000251,0.993565
5618,5.618000,90.568138,94.728424,90.000000,0.568142,-0.000192,0.993565
5619,5.619000,90.568138,94.728424,90.000000,0.568142,-0.000163,0.993565
5620,5.620000,90.568138,94.728424,90.000000,0.568142,-0.000154,0.993565
5621,5.621000,90.568138,94.728424,90.000000,0.568142,-0.000146,0.993565
5622,5.622000,90.568138,94.728416,90.000000,0.568142,-0.000090,0.993565
5623,5.623000,90.568138,94.728416,90.000000,0.568142,0.000461,0.993565
5624,5.624000,90.568138,94.728416,90.000000,0.568142,0.000433,0.993565
5625,5.625000,90.568138,94.728424,90.000000,0.568142,0.000372,0.993565
5626,5.626000,90.568138,94.728424,90.000000,0.568142,-0.000268,0.993565
5627,5.627000,90.568138,94.728424,90.000000,0.568142,-0.000211,0.993565
5628,5.628000,90.568138,94.728424,90.000000,0.568142,-0.000188,0.993565
5629,5.629000,90.568138,94.728424,90.000000,0.568142,-0.000132,0.993565
5630,5.630000,90.568138,94.728424,90.000000,0.568142,-0.000112,0.993565
5631,5.631000,90.568138,94.728424,90.000000,0.568142,-0.000123,0.993565
5632,5.632000,90.568138,94.728416,90.000000,0.568142,-0.000125,0.993565
5633,5.633000,90.568138,94.728416,90.000000,0.568142,0.000492,0.993565
5634,5.634000,90.568138,94.728424,90.000000,0.568142,0.000441,0.993565
5635,5.635000,90.568138,94.728424,90.000000,0.568142,-0.000166,0.993565
5636,5.636000,90.568138,94.728424,90.000000,0.568142,-0.000168,0.993565
5637,5.637000,90.568138,94.728424,90.000000,0.568142,-0.000139,0.993565
5638,5.638000,90.568138,94.728424,90.000000,0.568142,-0.000113,0.993565
5639,5.639000,90.568138,94.728424,90.000000,0.568142,-0.000095,0.993565
5640,5.640000,90.568138,94.728416,90.000000,0.568142,-0.000112,0.993565
5641,5.641000,90.568138,94.728416,90.000000,0.568142,0.000471,0.993565
5642,5.642000,90.568138,94.728424,90.000000,0.568142,0.000429,0.993565
5643,5.643000,90.568138,94.728424,90.000000,0.568142,-0.000160,0.993565
5644,5.644000,90.568138,94.728424,90.000000,0.568142,-0.000173,0.993565
5645,5.645000,90.568138,94.728424,90.000000,0.568142,-0.000144,0.993565
5646,5.646000,90.568138,94.728424,90.000000,0.568142,-0.000119,0.993565
5647,5.647000,90.568138,94.728424,90.000000,0.568142,-0.000094,0.993565
5648,5.648000,90.568138,94.728424,90.000000,0.568142,-0.000079,0.993565
5649,5.649000,90.568138,94.728424,90.000000,0.568142,-0.000107,0.993565
5650,5.650000,90.568138,94.728416,90.000000,0.568142,-0.000100,0.993565
5651,5.651000,90.568138,94.728416,90.000000,0.568142,0.000480,0.993565
5652,5.652000,90.568138,94.728424,90.000000,0.568142,0.000463,0.993565
5653,5.653000,90.568138,94.728424,90.000000,0.568142,-0.000142,0.993565
5654,5.654000,90.568138,94.728424,90.000000,0.568142,-0.000140,0.993565
5655,5.655000,90.568138,94.728424,90.000000,0.568142,-0.000144,0.993565
5656,5.656000,90.568138,94.728424,90.000000,0.568142,-0.000105,0.993565
5657,5.657000,90.568138,94.728424,90.000000,0.568142,-0.000092,0.993565
5658,5.658000,90.568138,94.728424,90.000000,0.568142,-0.000064,0.993565
5659,5.659000,90.568138,94.728424,90.000000,0.568142,-0.000083,0.993565
5660,5.660000,90.568138,94.728424,90.000000,0.568142,-0.000076,0.993565
5661,5.661000,90.568138,94.728416,90.000000,0.568142,-0.000085,0.993565
5662,5.662000,90.568138,94.728416,90.000000,0.568142,0.000504,0.993565
5663,5.663000,90.568138,94.728424,90.000000,0.568142,0.000449,0.993565
5664,5.664000,90.568138,94.728424,90.000000,0.568142,-0.000139,0.993565
5665,5.665000,90.568138,94.728424,90.000000,0.568142,-0.000139,0.993565
5666,5.666000,90.568138,94.728424,90.000000,0.568142,-0.000134,0.993565
5667,5.667000,90.568138,94.728424,90.000000,0.568142,-0.000113,0.993565
5668,5.668000,90.568138,94.728424,90.000000,0.568142,-0.000070,0.993565
5669,5.669000,90.568138,94.728424,90.000000,0.568142,-0.000072,0.993565
5670,5.670000,90.568138,94.728424,90.000000,0.568142,-0.000065,0.993565
5671,5.671000,90.568138,94.728424,90.000000,0.568142,-0.000075,0.993565
5672,5.672000,90.568138,94.728424,90.000000,0.568142,-0.000079,0.993565
5673,5.673000,90.568138,94.728416,90.000000,0.568142,-0.000068,0.993565
5674,5.674000,90.568138,94.728416,90.000000,0.568142,0.000503,0.993565
5675,5.675000,90.568138,94.728424,90.000000,0.568142,0.000455,0.993565
5676,5.676000,90.568138,94.728424,90.000000,0.568142,-0.000139,0.993565
5677,5.677000,90.568138,94.728424,90.000000,0.568142,-0.000133,0.993565
5678,5.678000,90.568138,94.728424,90.000000,0.568142,-0.000136,0.993565
5679,5.679000,90.568138,94.728424,90.000000,0.568142,-0.000110,0.993565
5680,5.680000,90.568138,94.728424,90.000000,0.568142,-0.000083,0.993565
5681,5.681000,90.568138,94.728424,90.000000,0.568142,-0.000074,0.993565
5682,5.682000,90.568138,94.728424,90.000000,0.568142,-0.000065,0.993565
5683,5.683000,90.568138,94.728424,90.000000,0.568142,-0.000092,0.993565
5684,5.684000,90.568138,94.728424,90.000000,0.568142,-0.000093,0.993565
5685,5.685000,90.568138,94.728416,90.000000,0.568142,-0.000072,0.993565
5686,5.686000,90.568138,94.728416,90.000000,0.568142,0.000524,0.993565
5687,5.687000,90.568138,94.728424,90.000000,0.568142,0.000462,0.993565
5688,5.688000,90.568138,94.728424,90.000000,0.568142,-0.000138,0.993565
5689,5.689000,90.568138,94.728424,90.000000,0.568142,-0.000148,0.993565
5690,5.690000,90.568138,94.728424,90.000000,0.568142,-0.000122,0.993565
5691,5.691000,90.568138,94.728424,90.000000,0.568142,-0.000110,0.993565
5692,5.692000,90.568138,94.728424,90.000000,0.568142,-0.000080,0.993565
5693,5.693000,90.568138,94.728424,90.000000,0.568142,-0.000057,0.993565
5694,5.694000,90.568138,94.728424,90.000000,0.568142,-0.000065,0.993565
5695,5.695000,90.568138,94.728424,90.000000,0.568142,-0.000085,0.993565
5696,5.696000,90.568138,94.728416,90.000000,0.568142,-0.000098,0.993565
5697,5.697000,90.568138,94.728416,90.000000,0.568142,0.000494,0.993565
5698,5.698000,90.568138,94.728424,90.000000,0.568142,0.000434,0.993565
5699,5.699000,90.568138,94.728424,90.000000,0.568142,-0.000153,0.993565
5700,5.700000,90.568138,94.728424,90.000000,0.568142,-0.000160,0.993565
5701,5.701000,90.568138,94.728424,90.000000,0.568142,-0.000152,0.993565
5702,5.702000,90.568138,94.728424,90.000000,0.568142,-0.000103,0.993565
5703,5.703000,90.568138,94.728424,90.000000,0.568142,-0.000113,0.993565
5704,5.704000,90.568138,94.728424,90.000000,0.568142,-0.000076,0.993565
5705,5.705000,90.568138,94.728424,90.000000,0.568142,-0.000111,0.993565
5706,5.706000,90.568138,94.728424,90.000000,0.568142,-0.000115,0.993565
5707,5.707000,90.568138,94.728416,90.000000,0.568142,-0.000103,0.993565
5708,5.708000,90.568138,94.728416,90.000000,0.568142,0.000499,0.993565
5709,5.709000,90.568138,94.728416,90.000000,0.568142,0.000464,0.993565
5710,5.710000,90.568138,94.728424,90.000000,0.568142,0.000387,0.993565
5711,5.711000,90.568138,94.728424,90.000000,0.568142,-0.000236,0.993565
5712,5.712000,90.568138,94.728424,90.000000,0.568142,-0.000241,0.993565
5713,5.713000,90.568138,94.728424,90.000000,0.568142,-0.000174,0.993565
5714,5.714000,90.568138,94.728424,90.000000,0.568142,-0.000148,0.993565
5715,5.715000,90.568138,94.728424,90.000000,0.568142,-0.000130,0.993565
5716,5.716000,90.568138,94.728424,90.000000,0.568142,-0.000113,0.993565
5717,5.717000,90.568138,94.728424,90.000000,0.568142,-0.000129,0.993565
5718,5.718000,90.568138,94.728424,90.000000,0.568142,-0.000129,0.993565
5719,5.719000,90.568138,94.728416,90.000000,0.568142,-0.000068,0.993565
5720,5.720000,90.568138,94.728416,90.000000,0.568142,0.000455,0.993565
5721,5.721000,90.568138,94.728416,90.000000,0.568142,0.000464,0.993565
5722,5.722000,90.568138,94.728424,90.000000,0.568142,0.000384,0.993565
5723,5.723000,90.568138,94.728424,90.000000,0.568142,-0.000294,0.993565
5724,5.724000,90.568138,94.728424,90.000000,0.568142,-0.000244,0.993565
5725,5.725000,90.568138,94.728424,90.000000,0.568142,-0.000206,0.993565
5726,5.726000,90.568138,94.728424,90.000000,0.568142,-0.000147,0.993565
5727,5.727000,90.568138,94.728424,90.000000,0.568142,-0.000135,0.993565
5728,5.728000,90.568138,94.728424,90.000000,0.568142,-0.000165,0.993565
5729,5.729000,90.568138,94.728424,90.000000,0.568142,-0.000128,0.993565
5730,5.730000,90.568138,94.728416,90.000000,0.568142,-0.000097,0.993565
5731,5.731000,90.568138,94.728416,90.000000,0.568142,0.000465,0.993565
5732,5.732000,90.568138,94.728416,90.000000,0.568142,0.000421,0.993565
5733,5.733000,90.568138,94.728416,90.000000,0.568142,0.000357,0.993565
5734,5.734000,90.568138,94.728424,90.000000,0.568142,0.000287,0.993565
5735,5.735000,90.568138,94.728424,90.000000,0.568142,-0.000283,0.993565
5736,5.736000,90.568138,94.728424,90.000000,0.568142,-0.000304,0.993565
5737,5.737000,90.568138,94.728424,90.000000,0.568142,-0.000225,0.993565
5738,5.738000,90.568138,94.728424,90.000000,0.568142,-0.000180,0.993565
5739,5.739000,90.568138,94.728424,90.000000,0.568142,-0.000158,0.993565
5740,5.740000,90.568138,94.728424,90.000000,0.568142,-0.000188,0.993565
5741,5.741000,90.568138,94.728424,90.000000,0.568142,-0.000132,0.993565
5742,5.742000,90.568138,94.728416,90.000000,0.568142,-0.000127,0.993565
5743,5.743000,90.568138,94.728416,90.000000,0.568142,0.000435,0.993565
5744,5.744000,90.568138,94.728416,90.000000,0.568142,0.000385,0.993565
5745,5.745000,90.568138,94.728416,90.000000,0.568142,0.000339,0.993565
5746,5.746000,90.568138,94.728416,90.000000,0.568142,0.000317,0.993565
5747,5.747000,90.568138,94.728424,90.000000,0.568142,0.000249,0.993565
5748,5.748000,90.568138,94.728424,90.000000,0.568142,-0.000299,0.993565
5749,5.749000,90.568138,94.728424,90.000000,0.568142,-0.000337,0.993565
5750,5.750000,90.568138,94.728424,90.000000,0.568142,-0.000256,0.993565
5751,5.751000,90.568138,94.728424,90.000000,0.568142,-0.000215,0.993565
5752,5.752000,90.568138,94.728424,90.000000,0.568142,-0.000209,0.993565
5753,5.753000,90.568138,94.728424,90.000000,0.568142,-0.000209,0.993565
5754,5.754000,90.568138,94.728424,90.000000,0.568142,-0.000188,0.993565
5755,5.755000,90.568138,94.728416,90.000000,0.568142,-0.000142,0.993565
5756,5.756000,90.568138,94.728416,90.000000,0.568142,0.000423,0.993565
5757,5.757000,90.568138,94.728416,90.000000,0.568142,0.000378,0.993565
5758,5.758000,90.568138,94.728416,90.000000,0.568142,0.000357,0.993565
5759,5.759000,90.568138,94.728416,90.000000,0.568142,0.000291,0.993565
5760,5.760000,90.568138,94.728424,90.000000,0.568142,0.000240,0.993565
5761,5.761000,90.568138,94.728424,90.000000,0.568142,-0.000337,0.993565
5762,5.762000,90.568138,94.728424,90.000000,0.568142,-0.000346,0.993565
5763,5.763000,90.568138,94.728424,90.000000,0.568142,-0.000269,0.993565
5764,5.764000,90.568138,94.728424,90.000000,0.568142,-0.000233,0.993565
5765,5.765000,90.568138,94.728424,90.000000,0.568142,-0.000230,0.993565
5766,5.766000,90.568138,94.728416,90.000000,0.568142,-0.000205,0.993565
5767,5.767000,90.568138,94.728416,90.000000,0.568142,0.000378,0.993565
5768,5.768000,90.568138,94.728416,90.000000,0.568142,0.000380,0.993565
5769,5.769000,90.568138,94.728416,90.000000,0.568142,0.000320,0.993565
5770,5.770000,90.568138,94.728416,90.000000,0.568142,0.000259,0.993565
5771,5.771000,90.568138,94.728424,90.000000,0.568142,0.000209,0.993565
5772,5.772000,90.568138,94.728424,90.000000,0.568142,-0.000403,0.993565
5773,5.773000,90.568138,94.728424,90.000000,0.568142,-0.000349,0.993565
5774,5.774000,90.568138,94.728424,90.000000,0.568142,-0.000279,0.993565
5775,5.775000,90.568138,94.728416,90.000000,0.568142,-0.000251,0.993565
5776,5.776000,90.568138,94.728416,90.000000,0.568142,0.000371,0.993565
5777,5.777000,90.568138,94.728416,90.000000,0.568142,0.000316,0.993565
5778,5.778000,90.568138,94.728424,90.000000,0.568142,0.000258,0.993565
5779,5.779000,90.568138,94.728424,90.000000,0.568142,-0.000322,0.993565
5780,5.780000,90.568138,94.728424,90.000000,0.568142,-0.000300,0.993565
5781,5.781000,90.568138,94.728416,90.000000,0.568142,-0.000256,0.993565
5782,5.782000,90.568138,94.728416,90.000000,0.568142,0.000302,0.993565
5783,5.783000,90.568138,94.728416,90.000000,0.568142,0.000304,0.993565
5784,5.784000,90.568138,94.728416,90.000000,0.568142,0.000254,0.993565
5785,5.785000,90.568138,94.728424,90.000000,0.568142,0.000209,0.993565
5786,5.786000,90.568138,94.728424,90.000000,0.568142,-0.000383,0.993565
5787,5.787000,90.568138,94.728424,90.000000,0.568142,-0.000338,0.993565
5788,5.788000,90.568138,94.728424,90.000000,0.568142,-0.000290,0.993565
5789,5.789000,90.568138,94.728416,90.000000,0.568142,-0.000281,0.993565
5790,5.790000,90.568138,94.728416,90.000000,0.568142,0.000320,0.993565
5791,5.791000,90.568138,94.728416,90.000000,0.568142,0.000310,0.993565
5792,5.792000,90.568138,94.728416,90.000000,0.568142,0.000267,0.993565
5793,5.793000,90.568138,94.728416,90.000000,0.568142,0.000231,0.993565
5794,5.794000,90.568138,94.728424,90.000000,0.568142,0.000179,0.993565
5795,5.795000,90.568138,94.728424,90.000000,0.568142,-0.000421,0.993565
5796,5.796000,90.568138,94.728424,90.000000,0.568142,-0.000355,0.993565
5797,5.797000,90.568138,94.728416,90.000000,0.568142,-0.000307,0.993565
5798,5.798000,90.568138,94.728416,90.000000,0.568142,0.000276,0.993565
5799,5.799000,90.568138,94.728416,90.000000,0.568142,0.000275,0.993565
5800,5.800000,90.568138,94.728416,90.000000,0.568142,0.000240,0.993565
5801,5.801000,90.568138,94.728424,90.000000,0.568142,0.000208,0.993565
5802,5.802000,90.568138,94.728424,90.000000,0.568142,-0.000427,0.993565
5803,5.803000,90.568138,94.728424,90.000000,0.568142,-0.000348,0.993565
5804,5.804000,90.568138,94.728416,90.000000,0.568142,-0.000318,0.993565
5805,5.805000,90.568138,94.728416,90.000000,0.568142,0.000298,0.993565
5806,5.806000,90.568138,94.728416,90.000000,0.568142,0.000252,0.993565
5807,5.807000,90.568138,94.728416,90.000000,0.568142,0.000238,0.993565
5808,5.808000,90.568138,94.728416,90.000000,0.568142,0.000211,0.993565
5809,5.809000,90.568138,94.728424,90.000000,0.568142,0.000158,0.993565
5810,5.810000,90.568138,94.728424,90.000000,0.568142,-0.000427,0.993565
5811,5.811000,90.568138,94.728424,90.000000,0.568142,-0.000357,0.993565
5812,5.812000,90.568138,94.728424,90.000000,0.568142,-0.000325,0.993565
5813,5.813000,90.568138,94.728416,90.000000,0.568142,-0.000313,0.993565
5814,5.814000,90.568138,94.728416,90.000000,0.568142,0.000294,0.993565
5815,5.815000,90.568138,94.728416,90.000000,0.568142,0.000291,0.993565
5816,5.816000,90.568138,94.728416,90.000000,0.568142,0.000265,0.993565
5817,5.817000,90.568138,94.728416,90.000000,0.568142,0.000220,0.993565
5818,5.818000,90.568138,94.728416,90.000000,0.568142,0.000176,0.993565
5819,5.819000,90.568138,94.728416,90.000000,0.568142,0.000167,0.993565
5820,5.820000,90.568138,94.728424,90.000000,0.568142,0.000128,0.993565
5821,5.821000,90.568138,94.728424,90.000000,0.568142,-0.000472,0.993565
5822,5.822000,90.568138,94.728424,90.000000,0.568142,-0.000396,0.993565
5823,5.823000,90.568138,94.728424,90.000000,0.568142,-0.000330,0.993565
5824,5.824000,90.568138,94.728416,90.000000,0.568142,-0.000323,0.993565
5825,5.825000,90.568138,94.728416,90.000000,0.568142,0.000271,0.993565
5826,5.826000,90.568138,94.728416,90.000000,0.568142,0.000271,0.993565
5827,5.827000,90.568138,94.728416,90.000000,0.568142,0.000234,0.993565
5828,5.828000,90.568138,94.728416,90.000000,0.568142,0.000239,0.993565
