step,time(s),angle(deg),motor_angle(deg),target(deg),error(deg),action,reward
4474,4.474000,89.634499,99.246674,90.000000,-0.365497,-90.456474,0.993593
4475,4.475000,89.599449,99.336517,90.000000,-0.400550,-90.827484,0.993132
4476,4.476000,89.566414,99.420235,90.000000,-0.433580,-91.156700,0.992711
4477,4.477000,89.535454,99.497749,90.000000,-0.464542,-91.584145,0.992333
4478,4.478000,89.506615,99.569023,90.000000,-0.493386,-91.933640,0.992004
4479,4.479000,89.479904,99.634026,90.000000,-0.520092,-92.229546,0.991727
4480,4.480000,89.455383,99.692757,90.000000,-0.544612,-92.425583,0.991506
4481,4.481000,89.433075,99.745209,90.000000,-0.566919,-92.498093,0.991343
4482,4.482000,89.412994,99.791367,90.000000,-0.587000,-92.410728,0.991241
4483,4.483000,89.395187,99.831238,90.000000,-0.604806,-92.181870,0.991200
4484,4.484000,89.379662,99.864822,90.000000,-0.620338,-91.823257,0.991220
4485,4.485000,89.366432,99.892105,90.000000,-0.633568,-91.289185,0.991302
4486,4.486000,89.355515,99.913086,90.000000,-0.644483,-90.626831,0.991444
4487,4.487000,89.346924,99.927788,90.000000,-0.653075,-89.812897,0.991644
4488,4.488000,89.340675,99.936203,90.000000,-0.659325,-88.880615,0.991901
4489,4.489000,89.336761,99.938362,90.000000,-0.663239,-87.842407,0.992210
4490,4.490000,89.335190,99.934303,90.000000,-0.664810,-86.746994,0.992569
4491,4.491000,89.335960,99.924057,90.000000,-0.664038,-85.525505,0.992973
4492,4.492000,89.339066,99.907692,90.000000,-0.660930,-84.213135,0.993417
4493,4.493000,89.344505,99.885269,90.000000,-0.655493,-82.989380,0.993894
4494,4.494000,89.352264,99.856857,90.000000,-0.647734,-81.785278,0.994400
4495,4.495000,89.362328,99.822533,90.000000,-0.637666,-80.553268,0.994926
4496,4.496000,89.374695,99.782402,90.000000,-0.625304,-79.331497,0.995467
4497,4.497000,89.389320,99.736549,90.000000,-0.610674,-77.989151,0.996015
4498,4.498000,89.406212,99.685066,90.000000,-0.593789,-76.269455,0.996561
4499,4.499000,89.425316,99.628075,90.000000,-0.574685,-74.560486,0.997096
4500,4.500000,89.446617,99.565666,90.000000,-0.553382,-72.844917,0.997614
4501,4.501000,89.470085,99.497940,90.000000,-0.529913,-70.894165,0.998104
4502,4.502000,89.495689,99.424995,90.000000,-0.504307,-68.744812,0.998558
4503,4.503000,89.523392,99.346931,90.000000,-0.476604,-66.420990,0.998966
4504,4.504000,89.553162,99.263855,90.000000,-0.446838,-64.061386,0.999319
4505,4.505000,89.584938,99.175888,90.000000,-0.415057,-61.522892,0.999608
4506,4.506000,89.618698,99.083160,90.000000,-0.381302,-58.644615,0.999824
4507,4.507000,89.654381,98.985802,90.000000,-0.345614,-56.039818,0.999957
4508,4.508000,89.691948,98.883965,90.000000,-0.308048,-53.678299,1.000000
4509,4.509000,89.731339,98.777802,90.000000,-0.268659,-51.257908,0.999942
4510,4.510000,89.772514,98.667488,90.000000,-0.227479,-48.845257,0.999777
4511,4.511000,89.815414,98.553200,90.000000,-0.184586,-46.402847,0.999496
4512,4.512000,89.859970,98.435112,90.000000,-0.140026,-43.849037,0.999090
4513,4.513000,89.906128,98.313431,90.000000,-0.093867,-41.118553,0.998555
4514,4.514000,89.953842,98.188354,90.000000,-0.046152,-38.267563,0.997882
4515,4.515000,90.003029,98.060066,90.000000,0.003033,-35.337227,0.997067
4516,4.516000,90.053642,97.928719,90.000000,0.053644,-32.374847,0.996103
4517,4.517000,90.105598,97.794502,90.000000,0.105602,-29.384018,0.994987
4518,4.518000,90.158844,97.657570,90.000000,0.158843,-26.732136,0.993714
4519,4.519000,90.213295,97.518120,90.000000,0.213300,-24.036861,0.992282
4520,4.520000,90.268898,97.376320,90.000000,0.268898,-21.272137,0.990688
4521,4.521000,90.325569,97.232391,90.000000,0.325568,-18.361881,0.988931
4522,4.522000,90.383240,97.086517,90.000000,0.383242,-15.328486,0.987009
4523,4.523000,90.441826,96.938927,90.000000,0.441831,-12.168669,0.984925
4524,4.524000,90.501282,96.789803,90.000000,0.501281,-8.850967,0.982678
4525,4.525000,90.561493,96.639366,90.000000,0.561496,-5.073298,0.980270
4526,4.526000,90.622414,96.487778,90.000000,0.622415,-0.813936,0.977704
4527,4.527000,90.683945,96.335228,90.000000,0.683948,3.993112,0.974985
4528,4.528000,90.746017,96.181923,90.000000,0.746021,9.029924,0.972115
4529,4.529000,90.808563,96.028061,90.000000,0.808565,13.732830,0.969102
4530,4.530000,90.871490,95.873863,90.000000,0.871491,18.110424,0.965950
4531,4.531000,90.934723,95.719551,90.000000,0.934725,22.171755,0.962666
4532,4.532000,90.998184,95.565376,90.000000,0.998184,25.681978,0.959258
4533,4.533000,91.061783,95.411629,90.000000,1.061787,28.740183,0.955734
4534,4.534000,91.125465,95.258636,90.000000,1.125465,31.396992,0.952102
4535,4.535000,91.189125,95.106735,90.000000,1.189129,33.757141,0.948371
4536,4.536000,91.252708,94.956268,90.000000,1.252711,35.838707,0.944552
4537,4.537000,91.316124,94.807518,90.000000,1.316123,37.873489,0.940654
4538,4.538000,91.379288,94.660789,90.000000,1.379288,39.805397,0.936688
4539,4.539000,91.442139,94.516289,90.000000,1.442140,41.583031,0.932665
4540,4.540000,91.504593,94.374229,90.000000,1.504595,43.185143,0.928594
4541,4.541000,91.566574,94.234779,90.000000,1.566579,44.217804,0.924489
4542,4.542000,91.628014,94.098076,90.000000,1.628016,45.053169,0.920359
4543,4.543000,91.688843,93.964256,90.000000,1.688846,45.679054,0.916217
4544,4.544000,91.748993,93.833443,90.000000,1.748993,46.032166,0.912074
4545,4.545000,91.808372,93.705734,90.000000,1.808374,46.122246,0.907942
4546,4.546000,91.866943,93.581253,90.000000,1.866943,45.958202,0.903831
4547,4.547000,91.924614,93.460083,90.000000,1.924617,45.635170,0.899754
4548,4.548000,91.981339,93.342293,90.000000,1.981342,45.191452,0.895721
4549,4.549000,92.037041,93.227921,90.000000,2.037042,44.676342,0.891744
4550,4.550000,92.091667,93.116997,90.000000,2.091670,44.059982,0.887833
4551,4.551000,92.145149,93.009521,90.000000,2.145151,43.384666,0.883999
4552,4.552000,92.197433,92.905502,90.000000,2.197436,42.698254,0.880252
4553,4.553000,92.248466,92.804901,90.000000,2.248471,42.052979,0.876603
4554,4.554000,92.298195,92.707680,90.000000,2.298195,41.494690,0.873060
4555,4.555000,92.346550,92.613808,90.000000,2.346552,41.019627,0.869634
4556,4.556000,92.393486,92.523216,90.000000,2.393489,40.557400,0.866333
4557,4.557000,92.438972,92.435867,90.000000,2.438972,40.269966,0.863166
4558,4.558000,92.482925,92.351685,90.000000,2.482931,40.169666,0.860142
4559,4.559000,92.525337,92.270622,90.000000,2.525339,40.220234,0.857267
4560,4.560000,92.566132,92.192627,90.000000,2.566136,40.378994,0.854550
4561,4.561000,92.605286,92.117638,90.000000,2.605287,40.666546,0.851998
4562,4.562000,92.642746,92.045609,90.000000,2.642750,41.028519,0.849617
4563,4.563000,92.678482,91.976517,90.000000,2.678486,41.448795,0.847413
4564,4.564000,92.712440,91.910324,90.000000,2.712445,42.013802,0.845392
4565,4.565000,92.744606,91.847015,90.000000,2.744609,42.626068,0.843560
4566,4.566000,92.774933,91.786591,90.000000,2.774935,43.277626,0.841920
4567,4.567000,92.803383,91.729050,90.000000,2.803383,43.991287,0.840478
4568,4.568000,92.829926,91.674400,90.000000,2.829932,44.757950,0.839237
4569,4.569000,92.854553,91.622665,90.000000,2.854554,45.601414,0.838201
4570,4.570000,92.877205,91.573868,90.000000,2.877210,46.549221,0.837372
4571,4.571000,92.897873,91.528038,90.000000,2.897878,47.605991,0.836753
4572,4.572000,92.916534,91.485214,90.000000,2.916538,48.803772,0.836347
4573,4.573000,92.933167,91.445427,90.000000,2.933170,50.152721,0.836153
4574,4.574000,92.947746,91.408722,90.000000,2.947746,51.708275,0.836174
4575,4.575000,92.960251,91.375137,90.000000,2.960252,53.396767,0.836410
4576,4.576000,92.970665,91.344734,90.000000,2.970668,55.166798,0.836860
4577,4.577000,92.978981,91.317551,90.000000,2.978980,57.168957,0.837525
4578,4.578000,92.985176,91.293648,90.000000,2.985175,59.667336,0.838402
4579,4.579000,92.989243,91.273117,90.000000,2.989246,62.546913,0.839491
4580,4.580000,92.991173,91.256020,90.000000,2.991179,66.015289,0.840790
4581,4.581000,92.990974,91.242462,90.000000,2.990974,69.802612,0.842295
4582,4.582000,92.988617,91.232552,90.000000,2.988617,73.689003,0.844003
4583,4.583000,92.984108,91.226395,90.000000,2.984109,77.038109,0.845911
4584,4.584000,92.977448,91.224113,90.000000,2.977450,79.729309,0.848014
4585,4.585000,92.968643,91.225861,90.000000,2.968646,81.778694,0.850307
4586,4.586000,92.957687,91.231834,90.000000,2.957690,83.130417,0.852784
4587,4.587000,92.944595,91.242249,90.000000,2.944597,83.740067,0.855440
4588,4.588000,92.929375,91.257362,90.000000,2.929379,83.784943,0.858267
4589,4.589000,92.912033,91.277420,90.000000,2.912037,83.394104,0.861259
4590,4.590000,92.892586,91.302658,90.000000,2.892585,82.772041,0.864407
4591,4.591000,92.871048,91.333252,90.000000,2.871049,82.034042,0.867703
4592,4.592000,92.847435,91.369331,90.000000,2.847437,81.215805,0.871139
4593,4.593000,92.821777,91.410980,90.000000,2.821776,80.295799,0.874704
4594,4.594000,92.794090,91.458199,90.000000,2.794094,79.165573,0.878389
4595,4.595000,92.764404,91.510986,90.000000,2.764410,77.939102,0.882183
4596,4.596000,92.732758,91.569283,90.000000,2.732759,76.629608,0.886076
4597,4.597000,92.699173,91.633003,90.000000,2.699174,75.200569,0.890057
4598,4.598000,92.663689,91.702087,90.000000,2.663692,73.643036,0.894113
4599,4.599000,92.626343,91.776451,90.000000,2.626344,72.011032,0.898234
4600,4.600000,92.587173,91.855995,90.000000,2.587173,70.301643,0.902407
4601,4.601000,92.546234,91.940643,90.000000,2.546233,68.433838,0.906619
4602,4.602000,92.503548,92.030281,90.000000,2.503551,66.629303,0.910860
4603,4.603000,92.459183,92.124809,90.000000,2.459189,64.779388,0.915114
4604,4.604000,92.413193,92.224106,90.000000,2.413194,62.723167,0.919371
4605,4.605000,92.365616,92.328056,90.000000,2.365615,60.538078,0.923618
4606,4.606000,92.316513,92.436531,90.000000,2.316513,58.233540,0.927841
4607,4.607000,92.265938,92.549408,90.000000,2.265942,55.787521,0.932029
4608,4.608000,92.213959,92.666534,90.000000,2.213958,53.408997,0.936169
4609,4.609000,92.160622,92.787796,90.000000,2.160628,51.020035,0.940249
4610,4.610000,92.106010,92.913033,90.000000,2.106014,48.639874,0.944257
4611,4.611000,92.050179,93.042107,90.000000,2.050184,46.278587,0.948183
4612,4.612000,91.993195,93.174858,90.000000,1.993199,43.949181,0.952014
4613,4.613000,91.935127,93.311119,90.000000,1.935129,41.667683,0.955741
4614,4.614000,91.876045,93.450722,90.000000,1.876048,39.407814,0.959354
4615,4.615000,91.816032,93.593475,90.000000,1.816031,37.175636,0.962844
4616,4.616000,91.755142,93.739220,90.000000,1.755147,34.970055,0.966202
4617,4.617000,91.693459,93.887787,90.000000,1.693463,32.741146,0.969420
4618,4.618000,91.631073,94.039009,90.000000,1.631076,30.515821,0.972491
4619,4.619000,91.568047,94.192726,90.000000,1.568047,27.569983,0.975410
4620,4.620000,91.504456,94.348755,90.000000,1.504458,24.096886,0.978170
4621,4.621000,91.440392,94.506973,90.000000,1.440391,19.961372,0.980766
4622,4.622000,91.375923,94.667198,90.000000,1.375928,14.953264,0.983196
4623,4.623000,91.311150,94.829285,90.000000,1.311150,9.571441,0.985457
4624,4.624000,91.246132,94.993080,90.000000,1.246134,3.934592,0.987547
4625,4.625000,91.180969,95.158432,90.000000,1.180974,-1.434195,0.989465
4626,4.626000,91.115738,95.325150,90.000000,1.115739,-6.310737,0.991211
4627,4.627000,91.050529,95.492996,90.000000,1.050531,-10.739511,0.992786
4628,4.628000,90.985413,95.661674,90.000000,0.985419,-14.675564,0.994192
4629,4.629000,90.920494,95.830872,90.000000,0.920498,-18.550018,0.995433
4630,4.630000,90.855850,96.000198,90.000000,0.855850,-22.451344,0.996511
4631,4.631000,90.791557,96.169258,90.000000,0.791557,-26.219227,0.997432
4632,4.632000,90.727707,96.337685,90.000000,0.727709,-29.773748,0.998200
4633,4.633000,90.664383,96.505119,90.000000,0.664386,-33.173893,0.998821
4634,4.634000,90.601669,96.671272,90.000000,0.601671,-36.276337,0.999303
4635,4.635000,90.539658,96.835876,90.000000,0.539660,-39.808510,0.999653
4636,4.636000,90.478409,96.998680,90.000000,0.478414,-43.492077,0.999878
4637,4.637000,90.418030,97.159431,90.000000,0.418035,-47.244308,0.999986
4638,4.638000,90.358589,97.317879,90.000000,0.358592,-51.162079,0.999988
4639,4.639000,90.300163,97.473808,90.000000,0.300166,-55.775074,0.999891
4640,4.640000,90.242828,97.626999,90.000000,0.242834,-60.313148,0.999704
4641,4.641000,90.186676,97.777237,90.000000,0.186676,-64.733803,0.999439
4642,4.642000,90.131767,97.924324,90.000000,0.131768,-69.009781,0.999104
4643,4.643000,90.078178,98.068001,90.000000,0.078178,-72.948654,0.998709
4644,4.644000,90.025978,98.208046,90.000000,0.025982,-76.530396,0.998263
4645,4.645000,89.975243,98.344193,90.000000,-0.024753,-79.792572,0.997778
4646,4.646000,89.926041,98.476158,90.000000,-0.073957,-82.578178,0.997261
4647,4.647000,89.878433,98.603630,90.000000,-0.121564,-84.752731,0.996724
4648,4.648000,89.832489,98.726326,90.000000,-0.167510,-86.425079,0.996173
4649,4.649000,89.788261,98.843956,90.000000,-0.211736,-87.746895,0.995620
4650,4.650000,89.745811,98.956268,90.000000,-0.254185,-88.703522,0.995071
4651,4.651000,89.705208,99.063026,90.000000,-0.294791,-89.429306,0.994534
4652,4.652000,89.666489,99.164040,90.000000,-0.333511,-89.996033,0.994018
4653,4.653000,89.629707,99.259132,90.000000,-0.370292,-90.514503,0.993529
4654,4.654000,89.594917,99.348160,90.000000,-0.405078,-90.870850,0.993074
4655,4.655000,89.562164,99.431046,90.000000,-0.437836,-91.194527,0.992658
4656,4.656000,89.531479,99.507729,90.000000,-0.468517,-91.634178,0.992286
4657,4.657000,89.502914,99.578171,90.000000,-0.497081,-91.974319,0.991964
4658,4.658000,89.476501,99.642342,90.000000,-0.523493,-92.254990,0.991694
4659,4.659000,89.452278,99.700233,90.000000,-0.547720,-92.447708,0.991481
4660,4.660000,89.430267,99.751831,90.000000,-0.569733,-92.491379,0.991326
4661,4.661000,89.410492,99.797150,90.000000,-0.589507,-92.391052,0.991232
4662,4.662000,89.392975,99.836189,90.000000,-0.607019,-92.140991,0.991199
4663,4.663000,89.377754,99.868927,90.000000,-0.622244,-91.765297,0.991227
4664,4.664000,89.364830,99.895370,90.000000,-0.635167,-91.211105,0.991317
4665,4.665000,89.354233,99.915520,90.000000,-0.645767,-90.531250,0.991467
4666,4.666000,89.345955,99.929367,90.000000,-0.654045,-89.696274,0.991675
4667,4.667000,89.340012,99.936951,90.000000,-0.659988,-88.740181,0.991939
4668,4.668000,89.336411,99.938278,90.000000,-0.663587,-87.702148,0.992256
4669,4.669000,89.335152,99.933388,90.000000,-0.664844,-86.591705,0.992621
4670,4.670000,89.336235,99.922325,90.000000,-0.663765,-85.350998,0.993030
4671,4.671000,89.339653,99.905144,90.000000,-0.660343,-84.037170,0.993478
4672,4.672000,89.345406,99.881912,90.000000,-0.654592,-82.824371,0.993960
4673,4.673000,89.353477,99.852707,90.000000,-0.646518,-81.615234,0.994469
4674,4.674000,89.363853,99.817612,90.000000,-0.636143,-80.383560,0.994998
4675,4.675000,89.376518,99.776711,90.000000,-0.623480,-79.172821,0.995540
4676,4.676000,89.391449,99.730095,90.000000,-0.608549,-77.777740,0.996088
4677,4.677000,89.408623,99.677879,90.000000,-0.591371,-76.010193,0.996633
4678,4.678000,89.428032,99.620148,90.000000,-0.571967,-74.346603,0.997167
4679,4.679000,89.449631,99.557030,90.000000,-0.550370,-72.595741,0.997681
4680,4.680000,89.473381,99.488602,90.000000,-0.526614,-70.626892,0.998167
4681,4.681000,89.499268,99.414970,90.000000,-0.500728,-68.429596,0.998615
4682,4.682000,89.527252,99.336227,90.000000,-0.472745,-66.111969,0.999016
4683,4.683000,89.557281,99.252495,90.000000,-0.442712,-63.741516,0.999361
4684,4.684000,89.589340,99.163887,90.000000,-0.410658,-61.158726,0.999641
4685,4.685000,89.623352,99.070526,90.000000,-0.376644,-58.254215,0.999847
4686,4.686000,89.659294,98.972572,90.000000,-0.340703,-55.726120,0.999969
4687,4.687000,89.697105,98.870148,90.000000,-0.302892,-53.364021,0.999998
4688,4.688000,89.736748,98.763420,90.000000,-0.263249,-50.936211,0.999927
4689,4.689000,89.778152,98.652573,90.000000,-0.221845,-48.528328,0.999746
4690,4.690000,89.821274,98.537758,90.000000,-0.178726,-46.073746,0.999449
4691,4.691000,89.866051,98.419182,90.000000,-0.133947,-43.493233,0.999026
4692,4.692000,89.912430,98.297043,90.000000,-0.087570,-40.738251,0.998473
4693,4.693000,89.960342,98.171532,90.000000,-0.039656,-37.886353,0.997782
4694,4.694000,90.009727,98.042824,90.000000,0.009726,-34.947483,0.996946
4695,4.695000,90.060516,97.911095,90.000000,0.060522,-31.978617,0.995963
4696,4.696000,90.112656,97.776497,90.000000,0.112657,-29.012554,0.994826
4697,4.697000,90.166061,97.639221,90.000000,0.166062,-26.380711,0.993532
4698,4.698000,90.220673,97.499443,90.000000,0.220677,-23.659786,0.992078
4699,4.699000,90.276421,97.357353,90.000000,0.276425,-20.904825,0.990462
4700,4.700000,90.333237,97.213150,90.000000,0.333238,-17.955410,0.988683
4701,4.701000,90.391029,97.067047,90.000000,0.391035,-14.920013,0.986740
4702,4.702000,90.449745,96.919235,90.000000,0.449747,-11.750746,0.984633
4703,4.703000,90.509300,96.769928,90.000000,0.509300,-8.386055,0.982364
4704,4.704000,90.569618,96.619324,90.000000,0.569617,-4.537469,0.979935
4705,4.705000,90.630623,96.467598,90.000000,0.630624,-0.201985,0.977348
4706,4.706000,90.692230,96.314934,90.000000,0.692233,4.654145,0.974608
4707,4.707000,90.754379,96.161545,90.000000,0.754381,9.707525,0.971719
4708,4.708000,90.816978,96.007637,90.000000,0.816979,14.319011,0.968686
4709,4.709000,90.879951,95.853401,90.000000,0.879954,18.674576,0.965516
4710,4.710000,90.943222,95.699097,90.000000,0.943222,22.658325,0.962215
4711,4.711000,91.006706,95.544960,90.000000,1.006708,26.104811,0.958791
4712,4.712000,91.070328,95.391289,90.000000,1.070332,29.107872,0.955252
4713,4.713000,91.134010,95.238419,90.000000,1.134009,31.725697,0.951606
4714,4.714000,91.197670,95.086693,90.000000,1.197674,34.042381,0.947863
4715,4.715000,91.261230,94.936432,90.000000,1.261235,36.101395,0.944032
4716,4.716000,91.324615,94.787941,90.000000,1.324620,38.140678,0.940124
4717,4.717000,91.387749,94.641487,90.000000,1.387751,40.041397,0.936150
4718,4.718000,91.450554,94.497299,90.000000,1.450554,41.819397,0.932119
4719,4.719000,91.512947,94.355576,90.000000,1.512948,43.324635,0.928043
4720,4.720000,91.574867,94.216476,90.000000,1.574871,44.335884,0.923933
4721,4.721000,91.636230,94.080154,90.000000,1.636233,45.148701,0.919801
4722,4.722000,91.696976,93.946724,90.000000,1.696981,45.732887,0.915658
4723,4.723000,91.757019,93.816315,90.000000,1.757025,46.055443,0.911516
4724,4.724000,91.816307,93.689026,90.000000,1.816311,46.106499,0.907385
4725,4.725000,91.874763,93.564972,90.000000,1.874764,45.918365,0.903278
4726,4.726000,91.932312,93.444244,90.000000,1.932315,45.580334,0.899206
4727,4.727000,91.988907,93.326904,90.000000,1.988910,45.129414,0.895179
4728,4.728000,92.044472,93.212982,90.000000,2.044474,44.598419,0.891210
4729,4.729000,92.098946,93.102509,90.000000,2.098951,43.972866,0.887309
4730,4.730000,92.152275,92.995491,90.000000,2.152281,43.291786,0.883485
4731,4.731000,92.204399,92.891922,90.000000,2.204402,42.611355,0.879751
4732,4.732000,92.255264,92.791771,90.000000,2.255267,41.971977,0.876115
4733,4.733000,92.304810,92.694992,90.000000,2.304813,41.429581,0.872587
4734,4.734000,92.352982,92.601547,90.000000,2.352986,40.950493,0.869177
4735,4.735000,92.399734,92.511383,90.000000,2.399739,40.511086,0.865893
4736,4.736000,92.445015,92.424446,90.000000,2.445016,40.248238,0.862744
4737,4.737000,92.488777,92.340683,90.000000,2.488777,40.170750,0.859739
4738,4.738000,92.530975,92.260025,90.000000,2.530974,40.237793,0.856885
4739,4.739000,92.571556,92.182419,90.000000,2.571559,40.409485,0.854190
4740,4.740000,92.610481,92.107819,90.000000,2.610485,40.709435,0.851660
4741,4.741000,92.647720,92.036179,90.000000,2.647723,41.080196,0.849302
4742,4.742000,92.683220,91.967468,90.000000,2.683226,41.515190,0.847122
4743,4.743000,92.716949,91.901649,90.000000,2.716954,42.097195,0.845126
4744,4.744000,92.748871,91.838722,90.000000,2.748871,42.708443,0.843318
4745,4.745000,92.778946,91.778671,90.000000,2.778951,43.365376,0.841705
4746,4.746000,92.807144,91.721504,90.000000,2.807146,44.086952,0.840289
4747,4.747000,92.833443,91.667236,90.000000,2.833442,44.859711,0.839075
4748,4.748000,92.857796,91.615883,90.000000,2.857799,45.717415,0.838066
4749,4.749000,92.880196,91.567474,90.000000,2.880195,46.677578,0.837265
4750,4.750000,92.900604,91.522041,90.000000,2.900604,47.756241,0.836675
4751,4.751000,92.918991,91.479614,90.000000,2.918990,48.968708,0.836296
4752,4.752000,92.935349,91.440224,90.000000,2.935349,50.350677,0.836131
4753,4.753000,92.949646,91.403931,90.000000,2.949651,51.922253,0.836181
4754,4.754000,92.961876,91.370758,90.000000,2.961877,53.620834,0.836445
4755,4.755000,92.972008,91.340767,90.000000,2.972013,55.417580,0.836924
4756,4.756000,92.980042,91.314011,90.000000,2.980046,57.491726,0.837617
4757,4.757000,92.985954,91.290550,90.000000,2.985960,60.013611,0.838523
4758,4.758000,92.989746,91.270462,90.000000,2.989751,62.992741,0.839641
4759,4.759000,92.991394,91.253822,90.000000,2.991397,66.495110,0.840967
4760,4.760000,92.990906,91.240738,90.000000,2.990906,70.315430,0.842499
4761,4.761000,92.988258,91.231300,90.000000,2.988262,74.163544,0.844234
4762,4.762000,92.983467,91.225639,90.000000,2.983467,77.428802,0.846169
4763,4.763000,92.976517,91.223877,90.000000,2.976521,80.028931,0.848297
4764,4.764000,92.967430,91.226173,90.000000,2.967430,82.003738,0.850616
4765,4.765000,92.956184,91.232719,90.000000,2.956188,83.245728,0.853117
4766,4.766000,92.942810,91.243744,90.000000,2.942814,83.767227,0.855797
4767,4.767000,92.927299,91.259483,90.000000,2.927303,83.748978,0.858647
4768,4.768000,92.909676,91.280205,90.000000,2.909681,83.316589,0.861660
4769,4.769000,92.889946,91.306145,90.000000,2.889949,82.674019,0.864829
4770,4.770000,92.868134,91.337448,90.000000,2.868133,81.928421,0.868144
4771,4.771000,92.844246,91.374260,90.000000,2.844248,81.104897,0.871598
4772,4.772000,92.818314,91.416634,90.000000,2.818314,80.157181,0.875180
4773,4.773000,92.790352,91.464592,90.000000,2.790358,79.005852,0.878880
4774,4.774000,92.760414,91.518105,90.000000,2.760414,77.775742,0.882689
4775,4.775000,92.728493,91.577118,90.000000,2.728497,76.453316,0.886595
4776,4.776000,92.694649,91.641548,90.000000,2.694653,75.005432,0.890586
4777,4.777000,92.658913,91.711319,90.000000,2.658917,73.433929,0.894653
4778,4.778000,92.621323,91.786369,90.000000,2.621324,71.800980,0.898781
4779,4.779000,92.581909,91.866592,90.000000,2.581914,70.071564,0.902961
4780,4.780000,92.540726,91.951897,90.000000,2.540728,68.184212,0.907178
4781,4.781000,92.497818,92.042175,90.000000,2.497821,66.404953,0.911421
4782,4.782000,92.453232,92.137337,90.000000,2.453233,64.529037,0.915678
4783,4.783000,92.407021,92.237244,90.000000,2.407020,62.442390,0.919935
4784,4.784000,92.359230,92.341797,90.000000,2.359236,60.255268,0.924179
4785,4.785000,92.309929,92.450859,90.000000,2.309929,57.924778,0.928399
4786,4.786000,92.259155,92.564301,90.000000,2.259160,55.457802,0.932581
4787,4.787000,92.206985,92.681984,90.000000,2.206991,53.096916,0.936714
4788,4.788000,92.153481,92.803772,90.000000,2.153483,50.708115,0.940786
4789,4.789000,92.098694,92.929520,90.000000,2.098698,48.329300,0.944784
4790,4.790000,92.042694,93.059090,90.000000,2.042698,45.969452,0.948698
4791,4.791000,91.985558,93.192314,90.000000,1.985563,43.649647,0.952517
4792,4.792000,91.927345,93.329018,90.000000,1.927349,41.371872,0.956230
4793,4.793000,91.868134,93.469040,90.000000,1.868139,39.114685,0.959828
4794,4.794000,91.807991,93.612206,90.000000,1.807992,36.887043,0.963301
4795,4.795000,91.746979,93.758331,90.000000,1.746985,34.678894,0.966641
4796,4.796000,91.685204,93.907265,90.000000,1.685206,32.457619,0.969840
4797,4.797000,91.622711,94.058815,90.000000,1.622716,30.130817,0.972891
4798,4.798000,91.559601,94.212845,90.000000,1.559605,27.137644,0.975789
4799,4.799000,91.495941,94.369179,90.000000,1.495941,23.561707,0.978527
4800,4.800000,91.431801,94.527664,90.000000,1.431806,19.315907,0.981102
4801,4.801000,91.367287,94.688141,90.000000,1.367288,14.252790,0.983510
4802,4.802000,91.302467,94.850464,90.000000,1.302469,8.838766,0.985748
4803,4.803000,91.237419,95.014473,90.000000,1.237425,3.207528,0.987815
4804,4.804000,91.172234,95.180016,90.000000,1.172238,-2.087734,0.989710
4805,4.805000,91.106995,95.346886,90.000000,1.106996,-6.896060,0.991433
4806,4.806000,91.041779,95.514854,90.000000,1.041781,-11.253864,0.992986
4807,4.807000,90.976685,95.683632,90.000000,0.976690,-15.171934,0.994370
4808,4.808000,90.911789,95.852852,90.000000,0.911789,-19.037689,0.995588
4809,4.809000,90.847168,96.022156,90.000000,0.847169,-22.952332,0.996645
4810,4.810000,90.782921,96.191147,90.000000,0.782924,-26.674469,0.997545
4811,4.811000,90.719124,96.359451,90.000000,0.719130,-30.220531,0.998293
4812,4.812000,90.655876,96.526733,90.000000,0.655876,-33.576508,0.998895
4813,4.813000,90.593239,96.692696,90.000000,0.593243,-36.738335,0.999359
4814,4.814000,90.531319,96.857071,90.000000,0.531320,-40.278736,0.999691
4815,4.815000,90.470177,97.019623,90.000000,0.470177,-43.979824,0.999899
4816,4.816000,90.409904,97.180084,90.000000,0.409907,-47.724701,0.999993
4817,4.817000,90.350578,97.338219,90.000000,0.350580,-51.723030,0.999980
4818,4.818000,90.292290,97.493797,90.000000,0.292291,-56.366943,0.999870
4819,4.819000,90.235100,97.646614,90.000000,0.235102,-60.881081,0.999672
4820,4.820000,90.179092,97.796455,90.000000,0.179094,-65.287575,0.999396
4821,4.821000,90.124344,97.943108,90.000000,0.124344,-69.539619,0.999052
4822,4.822000,90.070923,98.086327,90.000000,0.070925,-73.433121,0.998649
4823,4.823000,90.018906,98.225876,90.000000,0.018906,-76.976685,0.998197
4824,4.824000,89.968361,98.361504,90.000000,-0.031637,-80.194092,0.997706
4825,4.825000,89.919357,98.492897,90.000000,-0.080644,-82.899055,0.997186
4826,4.826000,89.871948,98.619766,90.000000,-0.128046,-84.991135,0.996645
4827,4.827000,89.826218,98.741814,90.000000,-0.173781,-86.611725,0.996093
4828,4.828000,89.782219,98.858765,90.000000,-0.217781,-87.896004,0.995539
4829,4.829000,89.739998,98.970375,90.000000,-0.259998,-88.807419,0.994991
4830,4.830000,89.699623,99.076393,90.000000,-0.300371,-89.510925,0.994456
4831,4.831000,89.661156,99.176651,90.000000,-0.338846,-90.066353,0.993942
4832,4.832000,89.624626,99.270958,90.000000,-0.375374,-90.561188,0.993457
4833,4.833000,89.590088,99.359192,90.000000,-0.409907,-90.906677,0.993006
