time_from_target_start_s,wall_time_s,controller_clock_s,fault_code,armed,stop_request,policy_output_numeric,heartbeat,raw_candidate,statusword,controlword,drive_state_internal,mode_command,actual_torque_raw,ethercat_init,safe_command_raw,pre_integer_command_raw,pdo_command_int16_raw,mapping_error_raw,q_link_rad,dq_link_rad_s,theta_joint_rad,dtheta_joint_rad_s,external_target_rad,atomic_safe_applied_error_raw,atomic_applied_pdo_error_raw,atomic_chain_error_raw
8.526000000000002,21.081094,21.059,0,1,0,16.6403160095215,21064,16.6467819213867,4279,0,4,10,17,0,16.6680488586426,16.6676464080811,16,0,1.04646251873574,0,1.02577295285913,0.000378356525061463,1.0471975511966,0,0.635526657104492,0.635526657104492
8.551,21.1068423,21.084,0,1,0,16.623498916626,21089,16.5962753295898,4279,0,4,10,17,0,16.5832099914551,16.5783081054688,16,0,1.04646251873574,0,1.02580363247489,0.00199820124885264,1.0471975511966,0,0.5521240234375,0.550483703613281
8.577,21.1364404,21.11,0,1,0,16.4817314147949,21115,16.4934864044189,4279,0,4,10,12,0,16.4662322998047,16.4695587158203,16,0,1.04646251873574,0,1.02587266161034,0.000256909987001563,1.0471975511966,0,0.506490707397461,0.507598876953125
8.609,21.1672993,21.142,0,1,0,16.463472366333,21149,16.4724311828613,4279,0,4,10,15,0,16.4744300842285,16.4809989929199,16,0,1.04646251873574,0,1.02591868103398,0.000670707903964285,1.0471975511966,0,0.446069717407227,0.446905136108398
8.639999999999999,21.1957235,21.173,0,1,0,16.448902130127,21177,16.4510154724121,4279,0,4,10,8,0,16.4416351318359,16.4416351318359,16,0,1.04646251873574,0,1.02594936064974,7.88890888543392e-05,1.0471975511966,0,0.448945999145508,0.442800521850586
8.67,21.2259451,21.203,0,1,0,16.4396514892578,21208,16.4362716674805,4279,0,4,10,3,0,16.4484004974365,16.457447052002,16,0,1.04646251873574,0,1.02596470045761,3.18974593938037e-06,1.0471975511966,0,0.470184326171875,0.470184326171875
8.703000000000001,21.2574203,21.236,0,1,0,16.4602565765381,21241,16.4613418579102,4279,0,4,10,15,0,16.4627857208252,16.4628238677979,16,0,1.04646251873574,0,1.02597237036155,1.58167949848576e-08,1.0471975511966,0,0.462890625,0.462896347045898
8.728,21.2835825,21.261,0,1,0,16.4394302368164,21266,16.4473342895508,4279,0,4,10,19,0,16.4545555114746,16.4545555114746,16,0,1.04646251873574,0,1.02598004026549,1.19359810923925e-07,1.0471975511966,0,0.455356597900391,0.455368041992188
8.754,21.3099184,21.287,0,1,0,16.4553833007813,21292,16.4553833007813,4279,0,4,10,24,0,16.4553833007813,16.4553833007813,16,0,1.04646251873574,0,1.02598771016943,0.00185776220041589,1.0471975511966,0,0.414297103881836,0.416149139404297
8.78,21.3374428,21.313,0,1,0,16.3601417541504,21318,16.3923816680908,4279,0,4,10,3,0,16.4934406280518,16.4891128540039,16,0,1.04646251873574,-0.000248611137749322,1.02598771016943,6.55518306302838e-10,1.0471975511966,0,0.464572906494141,0.462974548339844
