step,time(s),angle(deg),motor_angle(deg),target(deg),error(deg),action,reward
6131,6.131000,91.179672,95.948479,90.000000,1.179676,-3.553162,0.984519
6132,6.132000,91.136459,95.974800,90.000000,1.136461,-3.826329,0.985912
6133,6.133000,91.093498,96.000809,90.000000,1.093500,-4.095262,0.987227
6134,6.134000,91.050804,96.026482,90.000000,1.050804,-4.339576,0.988466
6135,6.135000,91.008408,96.051826,90.000000,1.008409,-4.545094,0.989630
6136,6.136000,90.966324,96.076820,90.000000,0.966328,-4.714804,0.990719
6137,6.137000,90.924591,96.101471,90.000000,0.924596,-4.843253,0.991736
6138,6.138000,90.883240,96.125748,90.000000,0.883239,-4.936265,0.992682
6139,6.139000,90.842270,96.149643,90.000000,0.842272,-5.002191,0.993558
6140,6.140000,90.801720,96.173119,90.000000,0.801721,-5.050840,0.994367
6141,6.141000,90.761604,96.196190,90.000000,0.761607,-5.092529,0.995111
6142,6.142000,90.721954,96.218819,90.000000,0.721958,-5.136731,0.995790
6143,6.143000,90.682800,96.240997,90.000000,0.682800,-5.190524,0.996409
6144,6.144000,90.644142,96.262733,90.000000,0.644141,-5.257370,0.996969
6145,6.145000,90.606018,96.284012,90.000000,0.606022,-5.336448,0.997472
6146,6.146000,90.568443,96.304832,90.000000,0.568449,-5.422429,0.997920
6147,6.147000,90.531448,96.325188,90.000000,0.531450,-5.506177,0.998317
6148,6.148000,90.495041,96.345085,90.000000,0.495045,-5.577283,0.998664
6149,6.149000,90.459251,96.364532,90.000000,0.459255,-5.627959,0.998965
6150,6.150000,90.424095,96.383514,90.000000,0.424100,-5.655570,0.999221
6151,6.151000,90.389595,96.402031,90.000000,0.389601,-5.661594,0.999436
6152,6.152000,90.355774,96.420090,90.000000,0.355778,-5.649626,0.999612
6153,6.153000,90.322632,96.437668,90.000000,0.322638,-5.624872,0.999751
6154,6.154000,90.290215,96.454788,90.000000,0.290215,-5.592952,0.999857
6155,6.155000,90.258514,96.471420,90.000000,0.258516,-5.557455,0.999932
6156,6.156000,90.227570,96.487587,90.000000,0.227568,-5.521644,0.999978
6157,6.157000,90.197380,96.503273,90.000000,0.197386,-5.499776,0.999998
6158,6.158000,90.167976,96.518486,90.000000,0.167982,-5.490734,0.999996
6159,6.159000,90.139366,96.533226,90.000000,0.139370,-5.506319,0.999972
6160,6.160000,90.111572,96.547493,90.000000,0.111571,-5.539766,0.999930
6161,6.161000,90.084602,96.561302,90.000000,0.084606,-5.596375,0.999873
6162,6.162000,90.058479,96.574661,90.000000,0.058480,-5.666496,0.999801
6163,6.163000,90.033203,96.587563,90.000000,0.033208,-5.726191,0.999719
6164,6.164000,90.008812,96.600021,90.000000,0.008811,-5.731784,0.999627
6165,6.165000,89.985291,96.612038,90.000000,-0.014705,-5.543400,0.999529
6166,6.166000,89.962669,96.623604,90.000000,-0.037327,-5.591468,0.999425
6167,6.167000,89.940964,96.634743,90.000000,-0.059033,-5.745067,0.999319
6168,6.168000,89.920181,96.645432,90.000000,-0.079818,-6.320827,0.999211
6169,6.169000,89.900322,96.655670,90.000000,-0.099673,-6.371574,0.999104
6170,6.170000,89.881409,96.665466,90.000000,-0.118586,-6.282551,0.999000
6171,6.171000,89.863457,96.674812,90.000000,-0.136542,-6.117158,0.998899
6172,6.172000,89.846458,96.683731,90.000000,-0.153536,-6.635299,0.998803
6173,6.173000,89.830444,96.692215,90.000000,-0.169553,-7.221224,0.998713
6174,6.174000,89.815414,96.700272,90.000000,-0.184586,-7.230202,0.998631
6175,6.175000,89.801361,96.707848,90.000000,-0.198636,-6.824756,0.998558
6176,6.176000,89.788315,96.714958,90.000000,-0.211681,-6.724411,0.998494
6177,6.177000,89.776276,96.721596,90.000000,-0.223723,-6.536804,0.998441
6178,6.178000,89.765251,96.727768,90.000000,-0.234747,-6.574662,0.998398
6179,6.179000,89.755241,96.733467,90.000000,-0.244753,-6.708867,0.998367
6180,6.180000,89.746262,96.738640,90.000000,-0.253735,-6.918696,0.998348
6181,6.181000,89.738304,96.743294,90.000000,-0.261692,-7.173231,0.998340
6182,6.182000,89.731384,96.747452,90.000000,-0.268611,-7.504069,0.998345
6183,6.183000,89.725510,96.751122,90.000000,-0.274492,-8.088678,0.998362
6184,6.184000,89.720673,96.754333,90.000000,-0.279327,-8.881648,0.998390
6185,6.185000,89.716881,96.757072,90.000000,-0.283118,-9.710099,0.998430
6186,6.186000,89.714134,96.759354,90.000000,-0.285864,-10.382344,0.998481
6187,6.187000,89.712440,96.761162,90.000000,-0.287558,-10.888381,0.998543
6188,6.188000,89.711792,96.762474,90.000000,-0.288207,-11.224490,0.998614
6189,6.189000,89.712204,96.763268,90.000000,-0.287797,-11.423346,0.998694
6190,6.190000,89.713654,96.763527,90.000000,-0.286342,-11.488470,0.998782
6191,6.191000,89.716171,96.763176,90.000000,-0.283828,-11.367358,0.998877
6192,6.192000,89.719727,96.762169,90.000000,-0.280270,-11.156004,0.998977
6193,6.193000,89.724335,96.760468,90.000000,-0.275666,-11.038301,0.999082
6194,6.194000,89.729988,96.758018,90.000000,-0.270011,-11.035285,0.999188
6195,6.195000,89.736679,96.754814,90.000000,-0.263317,-11.023343,0.999296
6196,6.196000,89.744415,96.750847,90.000000,-0.255579,-10.942625,0.999403
6197,6.197000,89.753189,96.746101,90.000000,-0.246809,-10.873081,0.999508
6198,6.198000,89.762993,96.740608,90.000000,-0.237008,-11.452069,0.999608
6199,6.199000,89.773819,96.734375,90.000000,-0.226182,-11.729704,0.999701
6200,6.200000,89.785660,96.727417,90.000000,-0.214338,-11.663755,0.999786
6201,6.201000,89.798515,96.719765,90.000000,-0.201484,-11.500576,0.999859
6202,6.202000,89.812370,96.711395,90.000000,-0.187625,-9.899862,0.999920
6203,6.203000,89.827225,96.702324,90.000000,-0.172770,-9.125765,0.999965
6204,6.204000,89.843071,96.692574,90.000000,-0.156924,-8.705442,0.999993
6205,6.205000,89.859894,96.682098,90.000000,-0.140101,-8.581379,1.000000
6206,6.206000,89.877686,96.670891,90.000000,-0.122315,-8.474600,0.999984
6207,6.207000,89.896431,96.658943,90.000000,-0.103566,-8.382089,0.999943
6208,6.208000,89.916122,96.646278,90.000000,-0.083875,-8.283036,0.999874
6209,6.209000,89.936760,96.632980,90.000000,-0.063241,-8.215870,0.999774
6210,6.210000,89.958305,96.619133,90.000000,-0.041691,-8.081977,0.999642
6211,6.211000,89.980766,96.604774,90.000000,-0.019234,-7.974207,0.999474
6212,6.212000,90.004120,96.589920,90.000000,0.004125,-7.895736,0.999267
6213,6.213000,90.028358,96.574585,90.000000,0.028359,-7.831036,0.999020
6214,6.214000,90.053467,96.558769,90.000000,0.053467,-7.770980,0.998729
6215,6.215000,90.079430,96.542480,90.000000,0.079428,-7.710232,0.998392
6216,6.216000,90.106224,96.525726,90.000000,0.106223,-7.641389,0.998007
6217,6.217000,90.133835,96.508514,90.000000,0.133838,-7.550959,0.997571
6218,6.218000,90.162262,96.490852,90.000000,0.162265,-7.434721,0.997081
6219,6.219000,90.191467,96.472748,90.000000,0.191471,-7.251246,0.996536
6220,6.220000,90.221451,96.454208,90.000000,0.221455,-6.994650,0.995933
6221,6.221000,90.252190,96.435234,90.000000,0.252191,-6.670680,0.995270
6222,6.222000,90.283661,96.415855,90.000000,0.283665,-6.327156,0.994545
6223,6.223000,90.315849,96.396049,90.000000,0.315855,-5.949273,0.993756
6224,6.224000,90.348740,96.375832,90.000000,0.348743,-5.571570,0.992901
6225,6.225000,90.382301,96.355217,90.000000,0.382306,-5.227210,0.991979
6226,6.226000,90.416527,96.334221,90.000000,0.416532,-4.927516,0.990987
6227,6.227000,90.451393,96.312851,90.000000,0.451394,-4.697738,0.989924
6228,6.228000,90.486877,96.291145,90.000000,0.486876,-4.537123,0.988789
6229,6.229000,90.522957,96.269127,90.000000,0.522960,-4.407620,0.987581
6230,6.230000,90.559616,96.246826,90.000000,0.559618,-4.290656,0.986299
6231,6.231000,90.596825,96.224258,90.000000,0.596829,-4.181307,0.984942
6232,6.232000,90.634567,96.201462,90.000000,0.634572,-4.075437,0.983508
6233,6.233000,90.672836,96.178459,90.000000,0.672835,-3.972260,0.981998
6234,6.234000,90.711571,96.155258,90.000000,0.711576,-3.871690,0.980411
6235,6.235000,90.750786,96.131889,90.000000,0.750788,-3.773420,0.978746
6236,6.236000,90.790451,96.108337,90.000000,0.790451,-3.676894,0.977004
6237,6.237000,90.830521,96.084641,90.000000,0.830524,-3.581519,0.975185
6238,6.238000,90.870995,96.060776,90.000000,0.870999,-3.486722,0.973290
6239,6.239000,90.911850,96.036766,90.000000,0.911851,-3.391930,0.971317
6240,6.240000,90.953049,96.012619,90.000000,0.953050,-3.296593,0.969269
6241,6.241000,90.994576,95.988335,90.000000,0.994578,-3.200162,0.967146
6242,6.242000,91.036400,95.963936,90.000000,1.036406,-3.102101,0.964949
6243,6.243000,91.078522,95.939415,90.000000,1.078521,-3.001922,0.962679
6244,6.244000,91.120880,95.914787,90.000000,1.120882,-2.899205,0.960338
6245,6.245000,91.163475,95.890053,90.000000,1.163475,-2.793630,0.957926
6246,6.246000,91.206276,95.865219,90.000000,1.206280,-2.684959,0.955447
6247,6.247000,91.249252,95.840294,90.000000,1.249255,-2.572964,0.952901
6248,6.248000,91.292389,95.815292,90.000000,1.292395,-2.462307,0.950292
6249,6.249000,91.335663,95.790215,90.000000,1.335664,-2.348625,0.947620
6250,6.250000,91.379044,95.765068,90.000000,1.379042,-2.228851,0.944888
6251,6.251000,91.422501,95.739853,90.000000,1.422503,-2.100633,0.942099
6252,6.252000,91.466019,95.714600,90.000000,1.466018,-1.961288,0.939256
6253,6.253000,91.509567,95.689293,90.000000,1.509567,-1.808647,0.936361
6254,6.254000,91.553123,95.663948,90.000000,1.553123,-1.642336,0.933418
6255,6.255000,91.596657,95.638573,90.000000,1.596659,-1.464956,0.930429
6256,6.256000,91.640152,95.613174,90.000000,1.640154,-1.274566,0.927397
6257,6.257000,91.683578,95.587761,90.000000,1.683580,-1.078973,0.924326
6258,6.258000,91.726906,95.562347,90.000000,1.726911,-0.896507,0.921220
6259,6.259000,91.770126,95.536934,90.000000,1.770125,-0.723628,0.918081
6260,6.260000,91.813194,95.511536,90.000000,1.813197,-0.558832,0.914914
6261,6.261000,91.856102,95.486160,90.000000,1.856104,-0.400496,0.911721
6262,6.262000,91.898811,95.460823,90.000000,1.898813,-0.246305,0.908508
6263,6.263000,91.941299,95.435539,90.000000,1.941304,-0.093884,0.905277
6264,6.264000,91.983551,95.410316,90.000000,1.983555,0.058934,0.902033
6265,6.265000,92.025536,95.385162,90.000000,2.025540,0.214087,0.898780
6266,6.266000,92.067238,95.360100,90.000000,2.067239,0.373325,0.895521
6267,6.267000,92.108612,95.335136,90.000000,2.108616,0.538358,0.892260
6268,6.268000,92.149658,95.310272,90.000000,2.149658,0.711199,0.889002
6269,6.269000,92.190331,95.285530,90.000000,2.190332,0.891519,0.885750
6270,6.270000,92.230621,95.260918,90.000000,2.230623,1.083825,0.882509
6271,6.271000,92.270500,95.236427,90.000000,2.270505,1.296046,0.879283
6272,6.272000,92.309944,95.212097,90.000000,2.309949,1.528273,0.876075
6273,6.273000,92.348930,95.187912,90.000000,2.348936,1.763814,0.872890
6274,6.274000,92.387444,95.163887,90.000000,2.387445,1.993843,0.869732
6275,6.275000,92.425446,95.140045,90.000000,2.425448,2.220506,0.866605
6276,6.276000,92.462921,95.116379,90.000000,2.462925,2.448586,0.863513
6277,6.277000,92.499863,95.092911,90.000000,2.499863,2.681878,0.860459
6278,6.278000,92.536217,95.069656,90.000000,2.536220,2.923204,0.857448
6279,6.279000,92.571991,95.046623,90.000000,2.571996,3.122237,0.854483
6280,6.280000,92.607147,95.023842,90.000000,2.607151,3.326730,0.851568
6281,6.281000,92.641678,95.001305,90.000000,2.641678,3.545121,0.848707
6282,6.282000,92.675545,94.979027,90.000000,2.675549,3.781135,0.845903
6283,6.283000,92.708748,94.957031,90.000000,2.708750,4.038839,0.843160
6284,6.284000,92.741249,94.935341,90.000000,2.741248,4.368033,0.840481
6285,6.285000,92.773033,94.913948,90.000000,2.773036,4.724552,0.837871
6286,6.286000,92.804092,94.892883,90.000000,2.804093,5.096017,0.835331
6287,6.287000,92.834389,94.872154,90.000000,2.834392,5.464911,0.832865
6288,6.288000,92.863922,94.851768,90.000000,2.863925,5.816399,0.830477
6289,6.289000,92.892662,94.831741,90.000000,2.892667,6.142158,0.828168
6290,6.290000,92.920601,94.812080,90.000000,2.920602,6.439475,0.825943
6291,6.291000,92.947708,94.792824,90.000000,2.947711,6.711504,0.823804
6292,6.292000,92.973976,94.773972,90.000000,2.973980,6.966893,0.821754
6293,6.293000,92.999390,94.755562,90.000000,2.999395,7.214424,0.819794
6294,6.294000,93.023926,94.737625,90.000000,3.023930,7.461466,0.817928
6295,6.295000,93.047577,94.720154,90.000000,3.047582,7.717094,0.816158
6296,6.296000,93.070328,94.703201,90.000000,3.070327,7.811663,0.814486
6297,6.297000,93.092155,94.686768,90.000000,3.092156,7.795870,0.812914
6298,6.298000,93.113052,94.670860,90.000000,3.113057,7.859611,0.811444
6299,6.299000,93.133003,94.655518,90.000000,3.133008,7.978499,0.810078
6300,6.300000,93.151993,94.640732,90.000000,3.151995,8.092233,0.808817
6301,6.301000,93.170021,94.626526,90.000000,3.170020,8.083431,0.807664
6302,6.302000,93.187057,94.612907,90.000000,3.187062,7.701263,0.806619
6303,6.303000,93.203102,94.599892,90.000000,3.203106,7.520407,0.805685
6304,6.304000,93.218147,94.587463,90.000000,3.218153,7.599589,0.804861
6305,6.305000,93.232178,94.575630,90.000000,3.232182,7.774323,0.804150
6306,6.306000,93.245186,94.564392,90.000000,3.245187,7.986641,0.803551
6307,6.307000,93.257156,94.553749,90.000000,3.257160,8.212308,0.803067
6308,6.308000,93.268089,94.543701,90.000000,3.268095,8.443783,0.802698
6309,6.309000,93.277977,94.534225,90.000000,3.277978,8.451797,0.802444
6310,6.310000,93.286804,94.525291,90.000000,3.286810,8.039373,0.802305
6311,6.311000,93.294579,94.516914,90.000000,3.294583,7.864673,0.802283
6312,6.312000,93.301277,94.509087,90.000000,3.301283,8.222530,0.802377
6313,6.313000,93.306915,94.501823,90.000000,3.306918,9.455475,0.802587
6314,6.314000,93.311462,94.495140,90.000000,3.311467,10.368085,0.802913
6315,6.315000,93.314941,94.489059,90.000000,3.314943,11.017026,0.803356
6316,6.316000,93.317322,94.483566,90.000000,3.317327,11.674303,0.803914
6317,6.317000,93.318619,94.478638,90.000000,3.318625,12.210777,0.804587
6318,6.318000,93.318832,94.474266,90.000000,3.318836,12.692115,0.805375
6319,6.319000,93.317955,94.470459,90.000000,3.317955,13.279315,0.806277
6320,6.320000,93.315979,94.467285,90.000000,3.315982,13.607433,0.807291
6321,6.321000,93.312912,94.464806,90.000000,3.312915,14.475863,0.808418
6322,6.322000,93.308754,94.463074,90.000000,3.308755,15.048700,0.809655
6323,6.323000,93.303497,94.462143,90.000000,3.303503,15.338091,0.811001
6324,6.324000,93.297165,94.462051,90.000000,3.297164,15.472761,0.812456
6325,6.325000,93.289734,94.462814,90.000000,3.289733,15.459265,0.814016
6326,6.326000,93.281219,94.464470,90.000000,3.281223,15.279216,0.815681
6327,6.327000,93.271622,94.467041,90.000000,3.271626,15.259980,0.817449
6328,6.328000,93.260948,94.470581,90.000000,3.260951,15.562075,0.819317
6329,6.329000,93.249207,94.475121,90.000000,3.249210,15.521420,0.821283
6330,6.330000,93.236397,94.480667,90.000000,3.236396,15.745232,0.823345
6331,6.331000,93.222519,94.487251,90.000000,3.222524,16.084972,0.825500
6332,6.332000,93.207603,94.494858,90.000000,3.207607,16.712212,0.827746
6333,6.333000,93.191635,94.503456,90.000000,3.191638,17.075459,0.830080
6334,6.334000,93.174637,94.513046,90.000000,3.174638,18.567127,0.832499
6335,6.335000,93.156609,94.523636,90.000000,3.156613,19.022554,0.834999
6336,6.336000,93.137573,94.535225,90.000000,3.137577,18.164875,0.837579
6337,6.337000,93.117531,94.547813,90.000000,3.117530,17.332541,0.840233
6338,6.338000,93.096489,94.561432,90.000000,3.096493,16.368786,0.842960
6339,6.339000,93.074478,94.576103,90.000000,3.074480,15.797740,0.845755
6340,6.340000,93.051498,94.591858,90.000000,3.051503,14.817219,0.848614
6341,6.341000,93.027565,94.608780,90.000000,3.027570,13.996313,0.851535
6342,6.342000,93.002701,94.626930,90.000000,3.002701,13.223175,0.854512
6343,6.343000,92.976906,94.646248,90.000000,2.976910,12.539762,0.857542
6344,6.344000,92.950218,94.666664,90.000000,2.950218,11.734214,0.860621
6345,6.345000,92.922630,94.688103,90.000000,2.922631,10.954091,0.863744
6346,6.346000,92.894180,94.710518,90.000000,2.894183,10.179420,0.866909
6347,6.347000,92.864876,94.733826,90.000000,2.864875,9.422121,0.870109
6348,6.348000,92.834740,94.757965,90.000000,2.834740,8.696939,0.873341
6349,6.349000,92.803787,94.782883,90.000000,2.803792,8.006706,0.876601
6350,6.350000,92.772041,94.808517,90.000000,2.772046,7.354159,0.879884
6351,6.351000,92.739532,94.834824,90.000000,2.739534,6.740711,0.883185
6352,6.352000,92.706268,94.861740,90.000000,2.706271,6.166864,0.886501
6353,6.353000,92.672272,94.889206,90.000000,2.672277,5.630529,0.889827
6354,6.354000,92.637581,94.917175,90.000000,2.637580,5.128245,0.893158
6355,6.355000,92.602196,94.945587,90.000000,2.602200,4.655780,0.896490
6356,6.356000,92.566154,94.974403,90.000000,2.566157,4.208615,0.899819
6357,6.357000,92.529472,95.003571,90.000000,2.529479,3.854844,0.903140
6358,6.358000,92.492180,95.033058,90.000000,2.492186,3.548095,0.906450
6359,6.359000,92.454308,95.062798,90.000000,2.454312,3.254204,0.909743
6360,6.360000,92.415863,95.092789,90.000000,2.415865,2.970507,0.913016
6361,6.361000,92.376884,95.122971,90.000000,2.376885,2.737594,0.916264
6362,6.362000,92.337387,95.153320,90.000000,2.337386,2.454288,0.919484
6363,6.363000,92.297401,95.183807,90.000000,2.297402,2.123065,0.922672
6364,6.364000,92.256958,95.214409,90.000000,2.256961,1.791858,0.925823
6365,6.365000,92.216072,95.245094,90.000000,2.216075,1.458027,0.928935
6366,6.366000,92.174774,95.275856,90.000000,2.174780,1.118676,0.932003
6367,6.367000,92.133095,95.306664,90.000000,2.133095,0.770798,0.935025
6368,6.368000,92.091057,95.337517,90.000000,2.091062,0.382397,0.937996
6369,6.369000,92.048683,95.368378,90.000000,2.048688,-0.050561,0.940914
6370,6.370000,92.006012,95.399239,90.000000,2.006013,-0.492411,0.943776
6371,6.371000,91.963058,95.430077,90.000000,1.963058,-0.938954,0.946578
6372,6.372000,91.919846,95.460854,90.000000,1.919850,-1.361892,0.949319
6373,6.373000,91.876411,95.491562,90.000000,1.876417,-1.734653,0.951995
6374,6.374000,91.832787,95.522179,90.000000,1.832785,-2.040633,0.954605
6375,6.375000,91.788979,95.552666,90.000000,1.788984,-2.273165,0.957146
6376,6.376000,91.745041,95.583008,90.000000,1.745045,-2.434362,0.959616
6377,6.377000,91.700974,95.613159,90.000000,1.700977,-2.533491,0.962014
6378,6.378000,91.656822,95.643097,90.000000,1.656826,-2.584900,0.964337
6379,6.379000,91.612602,95.672791,90.000000,1.612608,-2.604851,0.966585
6380,6.380000,91.568359,95.702225,90.000000,1.568362,-2.618035,0.968756
6381,6.381000,91.524094,95.731361,90.000000,1.524095,-2.640329,0.970849
6382,6.382000,91.479843,95.760193,90.000000,1.479849,-2.676003,0.972864
6383,6.383000,91.435646,95.788712,90.000000,1.435651,-2.732138,0.974800
6384,6.384000,91.391518,95.816910,90.000000,1.391521,-2.815384,0.976656
6385,6.385000,91.347481,95.844788,90.000000,1.347487,-2.896320,0.978432
6386,6.386000,91.303574,95.872345,90.000000,1.303576,-2.998085,0.980129
6387,6.387000,91.259804,95.899582,90.000000,1.259808,-3.139391,0.981746
6388,6.388000,91.216217,95.926498,90.000000,1.216218,-3.343279,0.983283
6389,6.389000,91.172829,95.953102,90.000000,1.172832,-3.600836,0.984741
6390,6.390000,91.129662,95.979385,90.000000,1.129665,-3.874593,0.986122
6391,6.391000,91.086746,96.005341,90.000000,1.086751,-4.140514,0.987425
6392,6.392000,91.044113,96.030960,90.000000,1.044117,-4.378832,0.988652
6393,6.393000,91.001778,96.056252,90.000000,1.001777,-4.577961,0.989803
6394,6.394000,90.959763,96.081192,90.000000,0.959764,-4.740506,0.990881
6395,6.395000,90.918098,96.105782,90.000000,0.918100,-4.862283,0.991886
6396,6.396000,90.876808,96.130005,90.000000,0.876812,-4.949920,0.992821
6397,6.397000,90.835915,96.153824,90.000000,0.835919,-5.012090,0.993686
6398,6.398000,90.795448,96.177246,90.000000,0.795451,-5.058756,0.994485
6399,6.399000,90.755424,96.200241,90.000000,0.755426,-5.100197,0.995218
6400,6.400000,90.715866,96.222801,90.000000,0.715865,-5.145586,0.995888
6401,6.401000,90.676796,96.244911,90.000000,0.676797,-5.201446,0.996498
6402,6.402000,90.638229,96.266563,90.000000,0.638233,-5.270538,0.997048
6403,6.403000,90.600204,96.287773,90.000000,0.600210,-5.351276,0.997543
6404,6.404000,90.562737,96.308517,90.000000,0.562739,-5.437581,0.997983
6405,6.405000,90.525848,96.328804,90.000000,0.525849,-5.519863,0.998372
6406,6.406000,90.489548,96.348633,90.000000,0.489554,-5.587884,0.998712
6407,6.407000,90.453873,96.367996,90.000000,0.453873,-5.634652,0.999005
6408,6.408000,90.418831,96.386902,90.000000,0.418834,-5.658390,0.999255
6409,6.409000,90.384445,96.405350,90.000000,0.384451,-5.661041,0.999464
6410,6.410000,90.350739,96.423325,90.000000,0.350744,-5.646476,0.999634
6411,6.411000,90.317734,96.440842,90.000000,0.317734,-5.620103,0.999768
6412,6.412000,90.285439,96.457870,90.000000,0.285440,-5.587361,0.999869
6413,6.413000,90.253868,96.474426,90.000000,0.253871,-5.551355,0.999940
6414,6.414000,90.223053,96.490517,90.000000,0.223053,-5.516774,0.999982
6415,6.415000,90.193008,96.506119,90.000000,0.193007,-5.497125,0.999999
6416,6.416000,90.163734,96.521255,90.000000,0.163740,-5.491908,0.999994
6417,6.417000,90.135269,96.535919,90.000000,0.135272,-5.511387,0.999967
6418,6.418000,90.107613,96.550117,90.000000,0.107616,-5.546980,0.999923
6419,6.419000,90.080795,96.563858,90.000000,0.080794,-5.608996,0.999864
6420,6.420000,90.054817,96.577133,90.000000,0.054819,-5.678398,0.999791
6421,6.421000,90.029694,96.589966,90.000000,0.029698,-5.734270,0.999707
6422,6.422000,90.005447,96.602348,90.000000,0.005450,-5.714728,0.999615
6423,6.423000,89.982086,96.614296,90.000000,-0.017909,-5.539375,0.999516
6424,6.424000,89.959625,96.625801,90.000000,-0.040373,-5.610780,0.999412
6425,6.425000,89.938072,96.636856,90.000000,-0.061922,-5.792704,0.999306
6426,6.426000,89.917450,96.647469,90.000000,-0.082550,-6.359002,0.999199
6427,6.427000,89.897758,96.657639,90.000000,-0.102241,-6.356858,0.999092
6428,6.428000,89.879005,96.667366,90.000000,-0.120990,-6.267091,0.998989
6429,6.429000,89.861214,96.676643,90.000000,-0.138783,-6.065169,0.998889
6430,6.430000,89.844391,96.685486,90.000000,-0.155605,-6.792085,0.998794
6431,6.431000,89.828537,96.693901,90.000000,-0.171458,-7.249701,0.998706
6432,6.432000,89.813675,96.701881,90.000000,-0.186321,-7.154245,0.998626
6433,6.433000,89.799797,96.709389,90.000000,-0.200200,-6.802338,0.998554
6434,6.434000,89.786926,96.716423,90.000000,-0.213075,-6.689754,0.998492
6435,6.435000,89.775063,96.722977,90.000000,-0.224939,-6.533792,0.998441
6436,6.436000,89.764206,96.729088,90.000000,-0.235792,-6.592163,0.998400
6437,6.437000,89.754372,96.734711,90.000000,-0.245627,-6.739385,0.998371
6438,6.438000,89.745567,96.739799,90.000000,-0.254431,-6.960966,0.998354
6439,6.439000,89.737785,96.744377,90.000000,-0.262211,-7.213027,0.998348
6440,6.440000,89.731049,96.748459,90.000000,-0.268952,-7.583970,0.998355
6441,6.441000,89.725342,96.752060,90.000000,-0.274656,-8.209665,0.998374
6442,6.442000,89.720680,96.755196,90.000000,-0.279314,-9.021836,0.998404
6443,6.443000,89.717072,96.757874,90.000000,-0.282927,-9.836205,0.998446
6444,6.444000,89.714500,96.760078,90.000000,-0.285495,-10.476779,0.998499
6445,6.445000,89.712990,96.761818,90.000000,-0.287011,-10.957314,0.998562
6446,6.446000,89.712517,96.763054,90.000000,-0.287483,-11.268637,0.998635
6447,6.447000,89.713104,96.763771,90.000000,-0.286895,-11.448215,0.998716
6448,6.448000,89.714737,96.763931,90.000000,-0.285263,-11.487232,0.998805
6449,6.449000,89.717422,96.763481,90.000000,-0.282572,-11.339846,0.998901
6450,6.450000,89.721161,96.762375,90.000000,-0.278836,-11.133804,0.999001
6451,6.451000,89.725945,96.760551,90.000000,-0.274054,-11.040056,0.999106
6452,6.452000,89.731766,96.757988,90.000000,-0.268228,-11.039907,0.999212
6453,6.453000,89.738647,96.754662,90.000000,-0.261350,-11.019241,0.999320
6454,6.454000,89.746559,96.750572,90.000000,-0.253441,-10.928270,0.999426
6455,6.455000,89.755501,96.745712,90.000000,-0.244500,-10.886053,0.999529
6456,6.456000,89.765472,96.740097,90.000000,-0.234521,-11.576436,0.999628
6457,6.457000,89.776474,96.733749,90.000000,-0.223525,-11.729463,0.999719
6458,6.458000,89.788490,96.726685,90.000000,-0.211510,-11.645224,0.999802
6459,6.459000,89.801514,96.718910,90.000000,-0.198485,-11.352926,0.999873
6460,6.460000,89.815544,96.710426,90.000000,-0.184456,-9.738907,0.999931
6461,6.461000,89.830559,96.701256,90.000000,-0.169436,-9.053588,0.999972
6462,6.462000,89.846573,96.691391,90.000000,-0.153427,-8.681873,0.999996
6463,6.463000,89.863556,96.680794,90.000000,-0.136440,-8.564584,0.999998
6464,6.464000,89.881508,96.669472,90.000000,-0.118490,-8.462941,0.999978
6465,6.465000,89.900414,96.657402,90.000000,-0.099584,-8.365082,0.999932
6466,6.466000,89.920265,96.644623,90.000000,-0.079736,-8.271491,0.999857
6467,6.467000,89.941048,96.631233,90.000000,-0.058951,-8.200947,0.999751
6468,6.468000,89.962753,96.617294,90.000000,-0.037245,-8.059816,0.999612
6469,6.469000,89.985359,96.602852,90.000000,-0.014637,-7.959648,0.999437
6470,6.470000,90.008873,96.587921,90.000000,0.008872,-7.884276,0.999223
6471,6.471000,90.033257,96.572495,90.000000,0.033256,-7.820840,0.998967
6472,6.472000,90.058495,96.556602,90.000000,0.058501,-7.760954,0.998668
6473,6.473000,90.084602,96.540230,90.000000,0.084606,-7.699727,0.998322
6474,6.474000,90.111534,96.523392,90.000000,0.111537,-7.626978,0.997928
6475,6.475000,90.139282,96.506104,90.000000,0.139288,-7.534657,0.997482
6476,6.476000,90.167839,96.488365,90.000000,0.167845,-7.406678,0.996982
6477,6.477000,90.197182,96.470184,90.000000,0.197188,-7.216558,0.996427
6478,6.478000,90.227295,96.451576,90.000000,0.227295,-6.944618,0.995813
6479,6.479000,90.258148,96.432533,90.000000,0.258154,-6.616704,0.995139
6480,6.480000,90.289749,96.413071,90.000000,0.289750,-6.265603,0.994402
6481,6.481000,90.322052,96.393188,90.000000,0.322057,-5.885127,0.993601
6482,6.482000,90.355049,96.372910,90.000000,0.355054,-5.511083,0.992734
6483,6.483000,90.388733,96.352234,90.000000,0.388733,-5.174040,0.991799
6484,6.484000,90.423058,96.331169,90.000000,0.423062,-4.883198,0.990794
6485,6.485000,90.458031,96.309738,90.000000,0.458032,-4.667263,0.989719
6486,6.486000,90.493614,96.287979,90.000000,0.493618,-4.514016,0.988571
6487,6.487000,90.529785,96.265907,90.000000,0.529790,-4.387381,0.987349
6488,6.488000,90.566544,96.243553,90.000000,0.566544,-4.271798,0.986053
